1.325730e+03	3.760220e-02	-7.284364e-02	-2.590559e-05	-3.768890e-02	-8.949894e-05	5.457284e-05
1.338120e+03	5.455844e-02	-6.110607e-02	4.066987e-06	-5.441733e-02	-4.917128e-05	-7.397501e-05
1.350510e+03	6.799988e-02	-4.556742e-02	-5.889831e-06	-6.804426e-02	-3.175582e-05	8.679461e-05
1.362900e+03	7.764863e-02	-2.660686e-02	2.991892e-05	-7.790120e-02	-8.049516e-06	2.267555e-04
1.375290e+03	8.168883e-02	-6.430787e-03	4.203956e-05	-8.188883e-02	-4.822865e-05	2.486198e-04
1.387680e+03	8.020304e-02	1.526177e-02	2.417244e-05	-8.031465e-02	-4.324646e-06	8.889195e-05
1.400070e+03	7.422589e-02	3.474676e-02	2.753596e-05	-7.448081e-02	4.682369e-05	2.417307e-04
1.412460e+03	6.264832e-02	5.178485e-02	1.520894e-05	-6.274899e-02	4.865661e-06	6.683506e-06
1.424850e+03	4.747519e-02	6.681533e-02	4.085039e-06	-4.787915e-02	5.827895e-05	3.983387e-04
1.437240e+03	2.924483e-02	7.671451e-02	3.082337e-05	-2.988575e-02	-3.446086e-05	6.714782e-04
1.449630e+03	8.537992e-03	8.185129e-02	-1.276189e-05	-9.111567e-03	3.419424e-05	5.666134e-04
1.462020e+03	-1.247889e-02	8.121122e-02	-2.707500e-05	1.211620e-02	3.089351e-05	3.603967e-04
1.474410e+03	-3.244453e-02	7.490488e-02	-4.761258e-05	3.234651e-02	2.564058e-05	9.623850e-05
1.486800e+03	-5.084123e-02	6.527699e-02	-8.630329e-06	5.036482e-02	1.272772e-05	4.865598e-04
1.499190e+03	-6.653950e-02	4.949656e-02	-3.393559e-06	6.613132e-02	-1.950466e-06	4.548024e-04
1.511580e+03	-7.781301e-02	3.118939e-02	-2.904918e-05	7.716689e-02	-3.545548e-06	6.841680e-04
1.523970e+03	-8.242785e-02	9.813027e-03	-9.766040e-06	8.216377e-02	-3.153640e-05	3.063559e-04
1.536360e+03	-8.263714e-02	-1.190988e-02	5.989929e-05	8.228331e-02	-2.938081e-05	3.773099e-04
1.548750e+03	-7.723384e-02	-3.327771e-02	-1.572862e-05	7.663978e-02	-1.920426e-05	5.026173e-04
1.561140e+03	-6.582001e-02	-5.274636e-02	-2.186989e-05	6.541911e-02	-3.948554e-05	4.300000e-04
1.573530e+03	-4.924222e-02	-6.814637e-02	3.849935e-05	4.901909e-02	-1.170725e-05	2.122110e-04
1.585920e+03	-2.956733e-02	-7.881870e-02	-2.358465e-05	2.938218e-02	-2.395634e-05	1.511712e-04
1.598310e+03	-7.721585e-03	-8.427883e-02	3.562946e-05	7.740069e-03	1.050080e-05	5.846694e-06
1.610700e+03	1.506867e-02	-8.420997e-02	2.859008e-06	-1.534858e-02	-2.275450e-05	2.760096e-04
