1.300950e+03	9.774424e-02	7.448123e-02	-1.751333e-04	-9.838464e-02	6.750950e-05	7.311976e-04
1.313340e+03	6.871599e-02	9.931869e-02	-5.210493e-05	-6.903732e-02	4.169912e-05	3.999043e-04
1.325730e+03	3.902722e-02	1.141265e-01	-9.703258e-05	-3.912354e-02	-1.735267e-05	1.407097e-04
1.338120e+03	6.162970e-03	1.199761e-01	3.635045e-05	-6.334673e-03	9.643543e-06	1.762775e-04
1.350510e+03	-2.605035e-02	1.172624e-01	-7.245920e-05	2.595101e-02	7.082954e-05	1.559907e-04
1.362900e+03	-5.748545e-02	1.053979e-01	2.347126e-05	5.718754e-02	-2.758088e-05	3.185125e-04
1.375290e+03	-8.364738e-02	8.596044e-02	1.369335e-04	8.334615e-02	-7.429712e-05	3.160638e-04
1.387680e+03	-1.056610e-01	5.895384e-02	4.681149e-05	1.046510e-01	2.930425e-05	6.749932e-04
1.400070e+03	-1.174163e-01	2.761505e-02	2.417519e-05	1.165753e-01	-1.361802e-06	4.886432e-04
1.412460e+03	-1.199294e-01	-5.556748e-03	1.703010e-05	1.199334e-01	2.720008e-06	4.142333e-04
1.424850e+03	-1.145447e-01	-3.837058e-02	5.779478e-05	1.134273e-01	6.366443e-05	8.229674e-04
1.437240e+03	-9.961207e-02	-6.845553e-02	-4.488722e-05	9.869962e-02	-4.993288e-06	9.379201e-04
1.449630e+03	-7.556090e-02	-9.317005e-02	2.811392e-05	7.501440e-02	5.953314e-05	5.740050e-04
1.462020e+03	-4.708820e-02	-1.103430e-01	-2.389683e-05	4.643083e-02	3.947696e-05	6.578930e-04
1.474410e+03	-1.501167e-02	-1.192059e-01	-3.945401e-05	1.435273e-02	1.310236e-05	6.327622e-04
1.486800e+03	1.874791e-02	-1.189861e-01	-5.919256e-05	-1.951475e-02	1.773011e-05	7.929900e-04
1.499190e+03	5.128143e-02	-1.096094e-01	-1.887500e-05	-5.227573e-02	-4.500391e-05	9.188609e-04
1.511580e+03	8.067935e-02	-9.033945e-02	-3.404885e-05	-8.157692e-02	-1.125531e-04	8.504966e-04
1.523970e+03	1.028682e-01	-6.424355e-02	-2.970374e-05	-1.028752e-01	-7.234583e-05	5.154928e-04
1.536360e+03	1.177684e-01	-3.149266e-02	2.093178e-05	-1.187694e-01	4.638079e-05	7.384783e-04
1.548750e+03	1.229983e-01	3.723313e-03	-3.385321e-05	-1.229993e-01	1.476371e-06	8.479959e-04
1.561140e+03	1.165214e-01	3.971097e-02	-2.164612e-05	-1.175214e-01	6.994807e-05	7.467314e-04
1.573530e+03	9.932139e-02	7.284568e-02	-5.896127e-05	-1.002704e-01	5.919114e-05	6.068372e-04
1.585920e+03	7.495460e-02	9.873477e-02	-4.588595e-05	-7.564678e-02	-3.192888e-05	6.211493e-04
1.598310e+03	4.244482e-02	1.173286e-01	-5.030806e-05	-4.289497e-02	8.333076e-06	4.741555e-04
1.610700e+03	5.602391e-03	1.250940e-01	5.542597e-05	-5.943148e-03	-1.247833e-04	3.322214e-04
1.623090e+03	-3.247529e-02	1.218198e-01	-2.010754e-05	3.206463e-02	-6.557936e-05	4.196141e-04
1.635480e+03	-6.904261e-02	1.068864e-01	-3.945125e-05	6.873415e-02	-2.881323e-05	2.549476e-04
1.647870e+03	-9.876442e-02	8.166815e-02	1.876286e-05	9.879709e-02	-5.447952e-05	1.472080e-04
1.660260e+03	-1.213764e-01	4.679950e-02	-1.493414e-05	1.202631e-01	4.320844e-06	1.977469e-04
1.672650e+03	-1.299285e-01	6.905859e-03	7.208673e-05	1.299314e-01	-2.109296e-05	-9.994809e-05
1.685040e+03	-1.262764e-01	-3.639470e-02	1.495754e-04	1.262764e-01	-1.331668e-06	-7.431887e-05
1.697430e+03	-1.087137e-01	-7.573724e-02	1.378328e-04	1.087147e-01	4.663795e-05	5.708362e-06
1.709820e+03	-7.833651e-02	-1.065879e-01	1.677980e-04	7.863241e-02	1.267083e-04	-2.428594e-04
1.722210e+03	-3.833793e-02	-1.283292e-01	-3.751335e-05	3.856224e-02	-2.125583e-05	-2.507097e-04
1.734600e+03	6.504296e-03	-1.347055e-01	-4.697405e-05	-6.196956e-03	1.038996e-05	-2.891863e-04
1.746990e+03	5.151744e-02	-1.258412e-01	4.836747e-05	-5.109863e-02	1.181759e-04	-4.383102e-04
1.759380e+03	9.299617e-02	-1.004432e-01	-3.857132e-05	-9.222757e-02	-5.745685e-05	-5.647863e-04
1.771770e+03	1.229257e-01	-6.301640e-02	-2.116015e-05	-1.226131e-01	9.247275e-05	-3.597779e-04
1.784160e+03	1.385628e-01	-1.665100e-02	-3.229654e-05	-1.376916e-01	5.649846e-05	-5.497828e-04
1.796550e+03	1.350952e-01	3.420012e-02	-4.406881e-05	-1.349479e-01	-3.249692e-05	-6.179758e-04
1.808940e+03	1.148295e-01	8.090008e-02	-1.341748e-04	-1.147903e-01	1.072813e-04	-4.228707e-04
1.821330e+03	7.809762e-02	1.177013e-01	-7.104698e-05	-7.760008e-02	-3.696464e-05	-4.551515e-04
1.833720e+03	3.022566e-02	1.388598e-01	-1.116554e-04	-2.980474e-02	-2.558071e-05	-4.776926e-04
1.846110e+03	-2.309048e-02	1.413182e-01	-2.340929e-05	2.347267e-02	-6.745594e-05	-3.632669e-04
1.858500e+03	-7.450725e-02	1.223161e-01	1.286790e-05	7.503977e-02	-1.191576e-04	-5.336744e-04
1.870890e+03	-1.158139e-01	8.525390e-02	4.884823e-05	1.163062e-01	-9.047382e-05	-6.179713e-04
