L1   thessaloniki_sfhx_135135 15 10.954 2.5 0.826269 0.826269
H1   thessaloniki_sfhx_135135 15 13.1721 2.5 0.804631 0.804631
V1   thessaloniki_sfhx_135135 15 0.796728 2.5 -0.368441 0.516485
L1   thessaloniki_sfhx_135135 15 9.42231 2.5 0.717309 0.717309
H1   thessaloniki_sfhx_135135 15 9.99824 2.5 0.729701 0.729701
V1   thessaloniki_sfhx_135135 15 3.71342 2.5 -0.0117356 0.0410546
L1   thessaloniki_sfhx_135135 16 8.63263 2.5 0.677731 0.677731
H1   thessaloniki_sfhx_135135 16 10.175 2.5 0.678669 0.678669
V1   thessaloniki_sfhx_135135 16 0.280882 2.5 0.017201 0.291691
L1   thessaloniki_sfhx_135135 24 10.8576 2.5 0.670995 0.670995
H1   thessaloniki_sfhx_135135 24 13.73 2.5 0.666517 0.666517
V1   thessaloniki_sfhx_135135 24 2.74323 2.5 0.152987 0.235337
L1   thessaloniki_sfhx_135135 14 12.1697 2.5 0.817438 0.817438
H1   thessaloniki_sfhx_135135 14 11.637 2.5 0.832188 0.832188
V1   thessaloniki_sfhx_135135 14 2.62721 2.5 0.131427 0.161928
L1   thessaloniki_sfhx_135135 14 11.8944 2.5 0.811581 0.811581
H1   thessaloniki_sfhx_135135 14 13.2028 2.5 0.826483 0.826483
V1   thessaloniki_sfhx_135135 14 1.76752 2.5 0.277863 0.383986
L1   thessaloniki_sfhx_135135 23 10.5723 2.5 0.815784 0.815784
H1   thessaloniki_sfhx_135135 23 8.47978 2.5 0.802055 0.802055
V1   thessaloniki_sfhx_135135 23 3.13564 2.5 0.0018767 0.0268052
L1   thessaloniki_sfhx_135135 23 9.79974 2.5 0.740128 0.740128
H1   thessaloniki_sfhx_135135 23 13.8895 2.5 0.729691 0.729691
V1   thessaloniki_sfhx_135135 23 1.18166 2.5 -0.0115071 0.11301
L1   thessaloniki_sfhx_135135 23 11.2078 2.5 0.742836 0.742836
H1   thessaloniki_sfhx_135135 23 14.85 2.5 0.801857 0.801857
V1   thessaloniki_sfhx_135135 23 2.7788 2.5 0.0257068 0.119525
L1   thessaloniki_sfhx_135135 34 9.31267 2.5 0.789702 0.789702
H1   thessaloniki_sfhx_135135 34 9.6272 2.5 0.799098 0.799098
V1   thessaloniki_sfhx_135135 34 1.17431 2.5 0.64037 0.67031
L1   thessaloniki_sfhx_135135 35 11.5591 2.5 0.6887 0.6887
H1   thessaloniki_sfhx_135135 35 10.3392 2.5 0.71378 0.71378
V1   thessaloniki_sfhx_135135 35 2.20331 2.5 0.449857 0.605782
L1   thessaloniki_sfhx_135135 35 10.0996 2.5 0.785579 0.785579
H1   thessaloniki_sfhx_135135 35 7.75707 2.5 0.785974 0.785974
V1   thessaloniki_sfhx_135135 35 3.37378 2.5 -0.0526962 0.511728
L1   thessaloniki_sfhx_135135 35 14.139 2.5 0.872247 0.872247
H1   thessaloniki_sfhx_135135 35 15.4475 2.5 0.870696 0.870696
V1   thessaloniki_sfhx_135135 35 1.01121 2.5 0.0644989 0.19105
L1   thessaloniki_sfhx_135135 35 10.5404 2.5 0.747121 0.747121
H1   thessaloniki_sfhx_135135 35 8.1157 2.5 0.730187 0.730187
V1   thessaloniki_sfhx_135135 35 2.45128 2.5 0.257808 0.358225
L1   thessaloniki_sfhx_135135 17 11.1094 5 0.775395 0.775395
H1   thessaloniki_sfhx_135135 17 13.3587 5 0.773855 0.773855
V1   thessaloniki_sfhx_135135 17 4.92935 5 0.469245 0.469245
L1   thessaloniki_sfhx_135135 17 10.5989 5 0.824304 0.824304
H1   thessaloniki_sfhx_135135 17 11.9756 5 0.826604 0.826604
V1   thessaloniki_sfhx_135135 17 4.8649 5 -0.0102821 0.0319428
L1   thessaloniki_sfhx_135135 17 11.8554 5 0.668617 0.668617
H1   thessaloniki_sfhx_135135 17 11.9558 5 0.727096 0.727096
V1   thessaloniki_sfhx_135135 17 10.7447 5 0.642842 0.645004
L1   thessaloniki_sfhx_135135 17 12.0987 5 0.732497 0.732497
H1   thessaloniki_sfhx_135135 17 11.7912 5 0.532956 0.577472
V1   thessaloniki_sfhx_135135 17 13.4604 5 0.725198 0.725198
L1   thessaloniki_sfhx_135135 17 16.6652 5 0.754984 0.754984
H1   thessaloniki_sfhx_135135 17 11.544 5 0.750152 0.750152
V1   thessaloniki_sfhx_135135 17 2.74199 5 -0.000291394 0.0667439
L1   thessaloniki_sfhx_135135 17 10.4249 5 0.733809 0.733809
H1   thessaloniki_sfhx_135135 17 9.92099 5 0.751773 0.751773
V1   thessaloniki_sfhx_135135 17 0.193094 5 0.108706 0.533734
L1   thessaloniki_sfhx_135135 17 22.3529 5 0.907015 0.907015
H1   thessaloniki_sfhx_135135 17 13.1867 5 0.875316 0.875316
V1   thessaloniki_sfhx_135135 17 6.64133 5 0.26651 0.425137
L1   thessaloniki_sfhx_135135 17 14.9679 5 0.722828 0.722828
H1   thessaloniki_sfhx_135135 17 13.0156 5 0.736596 0.736596
V1   thessaloniki_sfhx_135135 17 4.97161 5 0.21511 0.2809
L1   thessaloniki_sfhx_135135 17 12.7075 5 0.852916 0.852916
H1   thessaloniki_sfhx_135135 17 14.4965 5 0.871045 0.871045
V1   thessaloniki_sfhx_135135 17 4.08769 5 0.0338478 0.116223
L1   thessaloniki_sfhx_135135 17 11.3449 5 0.803881 0.803881
H1   thessaloniki_sfhx_135135 17 9.32393 5 0.775978 0.775978
V1   thessaloniki_sfhx_135135 17 7.20018 5 0.771659 0.771659
L1   thessaloniki_sfhx_135135 17 4.94544 5 0.413909 0.486359
H1   thessaloniki_sfhx_135135 17 6.97854 5 0.630437 0.630437
V1   thessaloniki_sfhx_135135 17 7.0068 5 0.708627 0.708627
L1   thessaloniki_sfhx_135135 15 7.02157 5 0.711792 0.711792
H1   thessaloniki_sfhx_135135 15 14.3998 5 0.729209 0.729209
V1   thessaloniki_sfhx_135135 15 4.3905 5 0.297506 0.601797
L1   thessaloniki_sfhx_135135 15 10.7869 5 0.788111 0.788111
H1   thessaloniki_sfhx_135135 15 9.06656 5 0.770219 0.770219
V1   thessaloniki_sfhx_135135 15 2.99016 5 0.426146 0.662161
L1   thessaloniki_sfhx_135135 15 23.0727 5 0.875761 0.875761
H1   thessaloniki_sfhx_135135 15 14.6822 5 0.851062 0.851062
V1   thessaloniki_sfhx_135135 15 4.52944 5 0.198336 0.415299
L1   thessaloniki_sfhx_135135 15 22.0113 5 0.907372 0.907372
H1   thessaloniki_sfhx_135135 15 26.4878 5 0.908071 0.908071
V1   thessaloniki_sfhx_135135 15 1.59328 5 0.140496 0.407887
L1   thessaloniki_sfhx_135135 15 18.8399 5 0.821443 0.821443
H1   thessaloniki_sfhx_135135 15 20.1031 5 0.836306 0.836306
V1   thessaloniki_sfhx_135135 15 7.42609 5 0.147541 0.181739
L1   thessaloniki_sfhx_135135 15 6.90003 5 0.612974 0.612974
H1   thessaloniki_sfhx_135135 15 14.91 5 0.77594 0.77594
V1   thessaloniki_sfhx_135135 15 4.99172 5 0.150641 0.381726
L1   thessaloniki_sfhx_135135 15 12.8064 5 0.830008 0.830008
H1   thessaloniki_sfhx_135135 15 14.724 5 0.819062 0.819062
V1   thessaloniki_sfhx_135135 15 5.32827 5 0.596992 0.596992
L1   thessaloniki_sfhx_135135 15 14.3721 5 0.684304 0.684304
H1   thessaloniki_sfhx_135135 15 12.4307 5 0.678728 0.678728
V1   thessaloniki_sfhx_135135 15 2.20535 5 -0.0366562 0.0700286
L1   thessaloniki_sfhx_135135 30 7.72992 5 0.800424 0.800424
H1   thessaloniki_sfhx_135135 30 11.8402 5 0.815934 0.815934
V1   thessaloniki_sfhx_135135 30 0.190279 5 0.076989 0.300796
L1   thessaloniki_sfhx_135135 30 12.2196 5 0.801292 0.801292
H1   thessaloniki_sfhx_135135 30 8.82478 5 0.772055 0.772055
V1   thessaloniki_sfhx_135135 30 2.29657 5 0.182903 0.190227
L1   thessaloniki_sfhx_135135 30 10.8818 5 0.709337 0.709337
H1   thessaloniki_sfhx_135135 30 14.2821 5 0.807696 0.807696
V1   thessaloniki_sfhx_135135 30 3.04906 5 0.16009 0.454571
L1   thessaloniki_sfhx_135135 30 6.7182 5 0.608608 0.608608
H1   thessaloniki_sfhx_135135 30 12.0948 5 0.789772 0.789772
V1   thessaloniki_sfhx_135135 30 8.92731 5 0.820621 0.820621
L1   thessaloniki_sfhx_135135 30 17.6982 5 0.892165 0.892165
H1   thessaloniki_sfhx_135135 30 16.979 5 0.855568 0.855568
V1   thessaloniki_sfhx_135135 30 7.31782 5 0.855178 0.855178
L1   thessaloniki_sfhx_135135 30 6.76879 5 0.730322 0.730322
H1   thessaloniki_sfhx_135135 30 12.5329 5 0.72723 0.72723
V1   thessaloniki_sfhx_135135 30 10.5139 5 0.716559 0.716559
L1   thessaloniki_sfhx_135135 30 11.6992 5 0.765411 0.765411
H1   thessaloniki_sfhx_135135 30 14.9941 5 0.78722 0.78722
V1   thessaloniki_sfhx_135135 30 8.94265 5 0.780021 0.780021
L1   thessaloniki_sfhx_135135 30 9.35022 5 0.83445 0.83445
H1   thessaloniki_sfhx_135135 30 15.1425 5 0.819604 0.819604
V1   thessaloniki_sfhx_135135 30 3.41018 5 0.669862 0.728549
L1   thessaloniki_sfhx_135135 18 17.7444 5 0.856679 0.856679
H1   thessaloniki_sfhx_135135 18 13.3937 5 0.84402 0.84402
V1   thessaloniki_sfhx_135135 18 2.80432 5 0.766878 0.766878
L1   thessaloniki_sfhx_135135 18 11.0097 5 0.864091 0.864091
H1   thessaloniki_sfhx_135135 18 14.2057 5 0.863578 0.863578
V1   thessaloniki_sfhx_135135 18 2.97724 5 0.0790541 0.667096
L1   thessaloniki_sfhx_135135 18 16.1769 5 0.803998 0.803998
H1   thessaloniki_sfhx_135135 18 13.192 5 0.691931 0.691931
V1   thessaloniki_sfhx_135135 18 3.69456 5 0.622268 0.622268
L1   thessaloniki_sfhx_135135 18 18.9046 5 0.848478 0.848478
H1   thessaloniki_sfhx_135135 18 15.0226 5 0.828862 0.828862
V1   thessaloniki_sfhx_135135 18 6.49834 5 0.303836 0.303836
L1   thessaloniki_sfhx_135135 18 13.2553 5 0.831368 0.831368
H1   thessaloniki_sfhx_135135 18 19.7743 5 0.822935 0.822935
V1   thessaloniki_sfhx_135135 18 3.46796 5 0.656377 0.656377
L1   thessaloniki_sfhx_135135 18 11.8695 5 0.800643 0.800643
H1   thessaloniki_sfhx_135135 18 13.859 5 0.78382 0.78382
V1   thessaloniki_sfhx_135135 18 6.91686 5 0.773111 0.773111
L1   thessaloniki_sfhx_135135 18 8.27724 5 0.655575 0.655575
H1   thessaloniki_sfhx_135135 18 13.9695 5 0.723616 0.723616
V1   thessaloniki_sfhx_135135 18 2.22167 5 0.192981 0.323407
