L1   thessaloniki_dd2_165165 36 18.3031 2.5 0.801607 0.801607
H1   thessaloniki_dd2_165165 36 16.6811 2.5 0.790485 0.790485
V1   thessaloniki_dd2_165165 36 3.72178 2.5 0.460774 0.61209
L1   thessaloniki_dd2_165165 36 10.213 2.5 0.758433 0.758433
H1   thessaloniki_dd2_165165 36 12.9926 2.5 0.866747 0.866747
V1   thessaloniki_dd2_165165 36 1.17428 2.5 0.114906 0.293267
L1   thessaloniki_dd2_165165 36 9.13523 2.5 0.736502 0.736502
H1   thessaloniki_dd2_165165 36 8.15101 2.5 0.743138 0.765454
V1   thessaloniki_dd2_165165 36 5.49046 2.5 0.678473 0.699378
L1   thessaloniki_dd2_165165 36 12.1091 2.5 0.645696 0.645696
H1   thessaloniki_dd2_165165 36 12.5584 2.5 0.644521 0.644521
V1   thessaloniki_dd2_165165 36 1.00726 2.5 -0.0221259 0.03736
L1   thessaloniki_dd2_165165 37 8.76712 2.5 0.719005 0.719005
H1   thessaloniki_dd2_165165 37 11.3308 2.5 0.785112 0.785112
V1   thessaloniki_dd2_165165 37 4.6466 2.5 0.606785 0.627571
L1   thessaloniki_dd2_165165 37 11.8741 2.5 0.826834 0.826834
H1   thessaloniki_dd2_165165 37 10.7836 2.5 0.850446 0.850446
V1   thessaloniki_dd2_165165 37 1.65127 2.5 0.0164565 0.0372495
L1   thessaloniki_dd2_165165 37 9.78015 2.5 0.704787 0.704787
H1   thessaloniki_dd2_165165 37 6.4698 2.5 0.761197 0.761197
V1   thessaloniki_dd2_165165 37 4.43669 2.5 0.22544 0.243636
L1   thessaloniki_dd2_165165 37 13.4618 2.5 0.819871 0.819871
H1   thessaloniki_dd2_165165 37 10.0515 2.5 0.804294 0.804294
V1   thessaloniki_dd2_165165 37 2.62995 2.5 0.377306 0.787608
L1   thessaloniki_dd2_165165 37 15.205 2.5 0.872081 0.872081
H1   thessaloniki_dd2_165165 37 17.3542 2.5 0.864332 0.864332
V1   thessaloniki_dd2_165165 37 3.01102 2.5 0.0990986 0.372059
L1   thessaloniki_dd2_165165 32 15.0167 2.5 0.849438 0.849438
H1   thessaloniki_dd2_165165 32 14.784 2.5 0.849701 0.849701
V1   thessaloniki_dd2_165165 32 2.903 2.5 0.550574 0.646237
L1   thessaloniki_dd2_165165 32 10.6502 2.5 0.755035 0.755035
H1   thessaloniki_dd2_165165 32 10.8642 2.5 0.834655 0.834655
V1   thessaloniki_dd2_165165 32 1.11919 2.5 0.0190438 0.358124
L1   thessaloniki_dd2_165165 32 8.09779 2.5 0.810039 0.810039
H1   thessaloniki_dd2_165165 32 10.937 2.5 0.804394 0.804394
V1   thessaloniki_dd2_165165 32 2.49355 2.5 -0.0040737 0.0230397
L1   thessaloniki_dd2_165165 32 13.5334 2.5 0.794102 0.794102
H1   thessaloniki_dd2_165165 32 11.5758 2.5 0.807326 0.807326
V1   thessaloniki_dd2_165165 32 1.41087 2.5 0.128866 0.206349
L1   thessaloniki_dd2_165165 32 17.927 2.5 0.839579 0.839579
H1   thessaloniki_dd2_165165 32 12.032 2.5 0.844843 0.844843
V1   thessaloniki_dd2_165165 32 2.87861 2.5 0.0139665 0.365471
L1   thessaloniki_dd2_165165 32 18.1068 2.5 0.823881 0.823881
H1   thessaloniki_dd2_165165 32 13.7347 2.5 0.808549 0.808549
V1   thessaloniki_dd2_165165 32 4.10247 2.5 0.674709 0.674709
L1   thessaloniki_dd2_165165 32 9.36521 2.5 0.725168 0.725168
H1   thessaloniki_dd2_165165 32 6.42483 2.5 0.62074 0.62074
V1   thessaloniki_dd2_165165 32 8.31099 2.5 0.726014 0.726014
L1   thessaloniki_dd2_165165 17 13.9972 2.5 0.779569 0.779569
H1   thessaloniki_dd2_165165 17 10.8636 2.5 0.777061 0.777061
V1   thessaloniki_dd2_165165 17 2.72864 2.5 0.0585962 0.106576
L1   thessaloniki_dd2_165165 28 14.8976 2.5 0.872315 0.872315
H1   thessaloniki_dd2_165165 28 15.676 2.5 0.881509 0.881509
V1   thessaloniki_dd2_165165 28 3.03383 2.5 0.270374 0.37588
L1   thessaloniki_dd2_165165 28 9.54468 2.5 0.807664 0.807664
H1   thessaloniki_dd2_165165 28 14.1803 2.5 0.841545 0.841545
V1   thessaloniki_dd2_165165 28 1.19905 2.5 0.00454763 0.0508848
L1   thessaloniki_dd2_165165 28 13.0381 2.5 0.81007 0.81007
H1   thessaloniki_dd2_165165 28 10.2393 2.5 0.839203 0.839203
V1   thessaloniki_dd2_165165 28 3.90889 2.5 0.039348 0.138899
L1   thessaloniki_dd2_165165 28 8.96313 2.5 0.782515 0.782515
H1   thessaloniki_dd2_165165 28 8.43791 2.5 0.7592 0.7592
V1   thessaloniki_dd2_165165 28 2.78007 2.5 0.635967 0.793154
L1   thessaloniki_dd2_165165 28 14.1691 2.5 0.833406 0.833406
H1   thessaloniki_dd2_165165 28 11.2093 2.5 0.818563 0.818563
V1   thessaloniki_dd2_165165 28 3.14165 2.5 0.701102 0.771895
L1   thessaloniki_dd2_165165 28 17.8002 2.5 0.853074 0.853074
H1   thessaloniki_dd2_165165 28 13.1052 2.5 0.848389 0.848389
V1   thessaloniki_dd2_165165 28 2.67713 2.5 0.35372 0.409654
L1   thessaloniki_dd2_165165 28 10.1788 2.5 0.780135 0.780135
H1   thessaloniki_dd2_165165 28 8.78104 2.5 0.800167 0.800167
V1   thessaloniki_dd2_165165 28 2.69542 2.5 0.311453 0.573713
L1   thessaloniki_dd2_165165 33 13.4061 2.5 0.808086 0.808086
H1   thessaloniki_dd2_165165 33 9.51843 2.5 0.834263 0.834263
V1   thessaloniki_dd2_165165 33 2.60005 2.5 0.269741 0.686068
L1   thessaloniki_dd2_165165 33 16.7237 2.5 0.835936 0.835936
H1   thessaloniki_dd2_165165 33 10.9427 2.5 0.772102 0.772102
V1   thessaloniki_dd2_165165 33 6.22039 2.5 0.498786 0.616724
L1   thessaloniki_dd2_165165 33 8.9281 2.5 0.815144 0.815144
H1   thessaloniki_dd2_165165 33 14.0898 2.5 0.844534 0.844534
V1   thessaloniki_dd2_165165 33 2.47063 2.5 0.523654 0.523654
L1   thessaloniki_dd2_165165 33 11.8924 2.5 0.846398 0.846398
H1   thessaloniki_dd2_165165 33 9.63274 2.5 0.812065 0.812065
V1   thessaloniki_dd2_165165 33 3.66027 2.5 0.00681376 0.157194
L1   thessaloniki_dd2_165165 22 9.41606 2.5 0.84316 0.84316
H1   thessaloniki_dd2_165165 22 7.94963 2.5 0.814523 0.814523
V1   thessaloniki_dd2_165165 22 2.71812 2.5 0.48328 0.58443
L1   thessaloniki_dd2_165165 22 9.90467 2.5 0.751985 0.751985
H1   thessaloniki_dd2_165165 22 15.1129 2.5 0.766826 0.766826
V1   thessaloniki_dd2_165165 22 4.44043 2.5 0.557116 0.693915
L1   thessaloniki_dd2_165165 14 8.87904 2.5 0.791504 0.791504
H1   thessaloniki_dd2_165165 14 11.9831 2.5 0.804747 0.804747
V1   thessaloniki_dd2_165165 14 3.40353 2.5 0.740937 0.740937
L1   thessaloniki_dd2_165165 14 17.4919 2.5 0.864635 0.864635
H1   thessaloniki_dd2_165165 14 19.2498 2.5 0.865126 0.865126
V1   thessaloniki_dd2_165165 14 2.3644 2.5 -0.0464497 0.0682974
L1   thessaloniki_dd2_165165 14 15.1474 2.5 0.853086 0.853086
H1   thessaloniki_dd2_165165 14 17.4307 2.5 0.840261 0.840261
V1   thessaloniki_dd2_165165 14 1.60011 2.5 -0.0397671 0.0834551
L1   thessaloniki_dd2_165165 25 13.0797 2.5 0.774461 0.774461
H1   thessaloniki_dd2_165165 25 8.00224 2.5 0.571777 0.651962
V1   thessaloniki_dd2_165165 25 0.997212 2.5 0.0653177 0.227313
L1   thessaloniki_dd2_165165 25 10.8205 2.5 0.781808 0.781808
H1   thessaloniki_dd2_165165 25 11.9839 2.5 0.648538 0.648538
V1   thessaloniki_dd2_165165 25 1.94737 2.5 -0.0129808 0.124834
L1   thessaloniki_dd2_165165 25 13.7544 2.5 0.837068 0.837068
H1   thessaloniki_dd2_165165 25 17.0086 2.5 0.844722 0.844722
V1   thessaloniki_dd2_165165 25 3.77857 2.5 0.0734888 0.180347
L1   thessaloniki_dd2_165165 25 10.1853 2.5 0.74101 0.74101
H1   thessaloniki_dd2_165165 25 10.9735 2.5 0.7491 0.7491
V1   thessaloniki_dd2_165165 25 2.29067 2.5 0.288664 0.288664
L1   thessaloniki_dd2_165165 31 11.0412 2.5 0.72453 0.72453
H1   thessaloniki_dd2_165165 31 10.4193 2.5 0.725205 0.725205
V1   thessaloniki_dd2_165165 31 3.48193 2.5 0.224441 0.395702
L1   thessaloniki_dd2_165165 31 13.3673 2.5 0.860325 0.860325
