L1   thessaloniki_nl3_135135 9 12.0461 2.5 0.760307 0.760307
H1   thessaloniki_nl3_135135 9 13.345 2.5 0.687356 0.687356
V1   thessaloniki_nl3_135135 9 1.01233 2.5 -0.0661912 0.137206
L1   thessaloniki_nl3_135135 9 10.2484 2.5 0.752625 0.752625
H1   thessaloniki_nl3_135135 9 10.2858 2.5 0.821885 0.821885
V1   thessaloniki_nl3_135135 9 1.78892 2.5 0.0559087 0.1394
L1   thessaloniki_nl3_135135 9 8.45912 2.5 0.706884 0.706884
H1   thessaloniki_nl3_135135 9 9.843 2.5 0.758199 0.758199
V1   thessaloniki_nl3_135135 9 2.71804 2.5 0.261436 0.299599
L1   thessaloniki_nl3_135135 10 6.58005 2.5 0.556884 0.556884
H1   thessaloniki_nl3_135135 10 9.85806 2.5 0.597175 0.597175
V1   thessaloniki_nl3_135135 10 1.304 2.5 0.0333614 0.0663249
L1   thessaloniki_nl3_135135 11 9.97564 2.5 0.566412 0.566412
H1   thessaloniki_nl3_135135 11 8.31776 2.5 0.622045 0.622045
V1   thessaloniki_nl3_135135 11 3.32978 2.5 0.085058 0.154822
L1   thessaloniki_nl3_135135 11 9.64544 2.5 0.741784 0.741784
H1   thessaloniki_nl3_135135 11 8.94945 2.5 0.72672 0.72672
V1   thessaloniki_nl3_135135 11 3.26488 2.5 0.0317716 0.299326
L1   thessaloniki_nl3_135135 2 11.463 2.5 0.732872 0.732872
H1   thessaloniki_nl3_135135 2 10.6841 2.5 0.69098 0.69098
V1   thessaloniki_nl3_135135 2 2.16018 2.5 0.00582839 0.0336744
L1   thessaloniki_nl3_135135 19 10.316 2.5 0.749877 0.749877
H1   thessaloniki_nl3_135135 19 9.79778 2.5 0.771355 0.771355
V1   thessaloniki_nl3_135135 19 3.14577 2.5 0.0720343 0.116677
L1   thessaloniki_nl3_135135 4 10.9467 2.5 0.748598 0.748598
H1   thessaloniki_nl3_135135 4 10.9036 2.5 0.763702 0.763702
V1   thessaloniki_nl3_135135 4 3.23948 2.5 -0.00577979 0.0222656
L1   thessaloniki_nl3_135135 4 10.9373 2.5 0.774622 0.774622
H1   thessaloniki_nl3_135135 4 10.0227 2.5 0.747385 0.747385
V1   thessaloniki_nl3_135135 4 2.58407 2.5 0.168516 0.424253
L1   thessaloniki_nl3_135135 7 8.00553 2.5 0.693454 0.693454
H1   thessaloniki_nl3_135135 7 11.2299 2.5 0.690173 0.690173
V1   thessaloniki_nl3_135135 7 0.728745 2.5 -0.0687583 0.121598
L1   thessaloniki_nl3_135135 1 12.0054 2.5 0.722007 0.722007
H1   thessaloniki_nl3_135135 1 9.04383 2.5 0.716796 0.716796
V1   thessaloniki_nl3_135135 1 1.54686 2.5 0.139948 0.270329
L1   thessaloniki_nl3_135135 1 7.96156 2.5 0.672467 0.672467
H1   thessaloniki_nl3_135135 1 9.73221 2.5 0.680393 0.680393
V1   thessaloniki_nl3_135135 1 3.91969 2.5 0.294105 0.314787
L1   thessaloniki_nl3_135135 5 12.0088 2.5 0.8057 0.8057
H1   thessaloniki_nl3_135135 5 9.27086 2.5 0.815288 0.815288
V1   thessaloniki_nl3_135135 5 1.75972 2.5 0.00994159 0.108617
L1   thessaloniki_nl3_135135 5 10.2327 2.5 0.740113 0.740113
H1   thessaloniki_nl3_135135 5 12.459 2.5 0.738483 0.738483
V1   thessaloniki_nl3_135135 5 1.76147 2.5 0.374194 0.405634
L1   thessaloniki_nl3_135135 17 10.7986 2.5 0.737068 0.737068
H1   thessaloniki_nl3_135135 17 8.59202 2.5 0.746687 0.746687
V1   thessaloniki_nl3_135135 17 2.42915 2.5 0.0269636 0.0859421
L1   thessaloniki_nl3_135135 3 8.0089 2.5 0.697325 0.697325
H1   thessaloniki_nl3_135135 3 8.70827 2.5 0.702195 0.702195
V1   thessaloniki_nl3_135135 3 4.25441 2.5 0.359808 0.433602
L1   thessaloniki_nl3_135135 3 10.8528 2.5 0.6888 0.6888
H1   thessaloniki_nl3_135135 3 11.5598 2.5 0.68276 0.68276
V1   thessaloniki_nl3_135135 3 1.05328 2.5 0.454126 0.454126
L1   thessaloniki_nl3_135135 3 9.2005 2.5 0.813718 0.813718
H1   thessaloniki_nl3_135135 3 11.0931 2.5 0.82183 0.82183
V1   thessaloniki_nl3_135135 3 1.69547 2.5 0.0220743 0.583778
L1   thessaloniki_nl3_135135 3 11.5209 2.5 0.747052 0.747052
H1   thessaloniki_nl3_135135 3 12.8522 2.5 0.776711 0.776711
V1   thessaloniki_nl3_135135 3 0.767991 2.5 0.0438183 0.206321
L1   thessaloniki_nl3_135135 18 6.93615 2.5 0.614355 0.614355
H1   thessaloniki_nl3_135135 18 8.84938 2.5 0.658614 0.658614
V1   thessaloniki_nl3_135135 18 2.66705 2.5 0.248499 0.257432
L1   thessaloniki_nl3_135135 29 7.46883 2.5 0.661755 0.661755
H1   thessaloniki_nl3_135135 29 7.2543 2.5 0.649165 0.649165
V1   thessaloniki_nl3_135135 29 1.30708 2.5 -0.00978735 0.018981
L1   thessaloniki_nl3_135135 36 9.67317 2.5 0.817725 0.817725
H1   thessaloniki_nl3_135135 36 8.71992 2.5 0.796625 0.796625
V1   thessaloniki_nl3_135135 36 1.29274 2.5 0.132936 0.613434
L1   thessaloniki_nl3_135135 36 10.3287 2.5 0.740284 0.740284
H1   thessaloniki_nl3_135135 36 11.2072 2.5 0.741601 0.741601
V1   thessaloniki_nl3_135135 36 1.54397 2.5 -0.00348856 0.0190023
L1   thessaloniki_nl3_135135 36 11.4434 2.5 0.783243 0.783243
H1   thessaloniki_nl3_135135 36 9.44708 2.5 0.736898 0.736898
V1   thessaloniki_nl3_135135 36 2.38882 2.5 0.27743 0.419845
L1   thessaloniki_nl3_135135 6 13.8089 5 0.778446 0.778446
H1   thessaloniki_nl3_135135 6 9.89636 5 0.764851 0.764851
V1   thessaloniki_nl3_135135 6 9.38464 5 0.773067 0.773067
L1   thessaloniki_nl3_135135 6 14.8718 5 0.695163 0.695163
H1   thessaloniki_nl3_135135 6 9.8762 5 0.705012 0.705012
V1   thessaloniki_nl3_135135 6 2.06449 5 0.232688 0.492723
L1   thessaloniki_nl3_135135 6 13.4653 5 0.823194 0.823194
H1   thessaloniki_nl3_135135 6 16.1479 5 0.833029 0.833029
V1   thessaloniki_nl3_135135 6 4.41182 5 0.457693 0.49905
L1   thessaloniki_nl3_135135 6 17.4256 5 0.809675 0.809675
H1   thessaloniki_nl3_135135 6 17.6507 5 0.817972 0.817972
V1   thessaloniki_nl3_135135 6 5.38268 5 0.387154 0.390374
L1   thessaloniki_nl3_135135 6 19.0699 5 0.894736 0.894736
H1   thessaloniki_nl3_135135 6 12.635 5 0.882804 0.882804
V1   thessaloniki_nl3_135135 6 2.28679 5 0.0288622 0.245871
L1   thessaloniki_nl3_135135 6 7.74372 5 0.802245 0.802245
H1   thessaloniki_nl3_135135 6 11.6316 5 0.809041 0.809041
V1   thessaloniki_nl3_135135 6 9.86865 5 0.821866 0.821866
L1   thessaloniki_nl3_135135 6 14.6172 5 0.846833 0.846833
H1   thessaloniki_nl3_135135 6 12.5503 5 0.836761 0.836761
V1   thessaloniki_nl3_135135 6 5.64855 5 0.582169 0.582169
L1   thessaloniki_nl3_135135 6 14.479 5 0.817521 0.817521
H1   thessaloniki_nl3_135135 6 10.0067 5 0.815741 0.815741
V1   thessaloniki_nl3_135135 6 3.20844 5 0.0651375 0.247289
L1   thessaloniki_nl3_135135 6 9.36971 5 0.69108 0.69108
H1   thessaloniki_nl3_135135 6 12.8821 5 0.766282 0.766282
V1   thessaloniki_nl3_135135 6 3.84017 5 -0.146202 0.234817
L1   thessaloniki_nl3_135135 6 18.1765 5 0.836352 0.836352
H1   thessaloniki_nl3_135135 6 15.557 5 0.839211 0.839211
V1   thessaloniki_nl3_135135 6 7.43905 5 0.402536 0.419398
L1   thessaloniki_nl3_135135 37 7.0259 2.5 0.695759 0.695759
H1   thessaloniki_nl3_135135 37 9.57529 2.5 0.726852 0.726852
V1   thessaloniki_nl3_135135 37 3.05498 2.5 0.056648 0.258546
L1   thessaloniki_nl3_135135 37 12.4172 2.5 0.718572 0.718572
H1   thessaloniki_nl3_135135 37 9.68275 2.5 0.723004 0.723004
V1   thessaloniki_nl3_135135 37 3.49743 2.5 0.130713 0.243647
L1   thessaloniki_nl3_135135 37 11.5359 2.5 0.816131 0.816131
H1   thessaloniki_nl3_135135 37 12.2768 2.5 0.817586 0.817586
V1   thessaloniki_nl3_135135 37 1.65039 2.5 0.00182995 0.441019
L1   thessaloniki_nl3_135135 10 12.0232 5 0.837709 0.837709
H1   thessaloniki_nl3_135135 10 17.0749 5 0.853977 0.853977
V1   thessaloniki_nl3_135135 10 5.18095 5 0.418185 0.432313
L1   thessaloniki_nl3_135135 10 8.57148 5 0.72171 0.72171
H1   thessaloniki_nl3_135135 10 2.44662 5 0.472568 0.472568
V1   thessaloniki_nl3_135135 10 9.51826 5 0.742664 0.742664
L1   thessaloniki_nl3_135135 10 13.4855 5 0.788639 0.788639
H1   thessaloniki_nl3_135135 10 13.5214 5 0.785159 0.785159
V1   thessaloniki_nl3_135135 10 6.39963 5 0.761174 0.761174
L1   thessaloniki_nl3_135135 10 13.3418 5 0.843381 0.843381
H1   thessaloniki_nl3_135135 10 11.0975 5 0.789813 0.789813
V1   thessaloniki_nl3_135135 10 11.4234 5 0.751319 0.751319
L1   thessaloniki_nl3_135135 10 13.6393 5 0.826765 0.826765
H1   thessaloniki_nl3_135135 10 16.6596 5 0.837646 0.837646
V1   thessaloniki_nl3_135135 10 2.51148 5 0.0632626 0.134267
L1   thessaloniki_nl3_135135 10 11.3287 5 0.735892 0.735892
