1.325730e+03	-2.963739e-02	1.331053e-01	-4.456191e-05	2.955095e-02	7.788938e-05	5.481029e-05
1.338120e+03	-6.596407e-02	1.166625e-01	-2.759527e-05	6.597750e-02	-2.504912e-05	3.673412e-05
1.350510e+03	-9.615586e-02	9.395295e-02	-9.857141e-06	9.605643e-02	-3.162041e-05	1.742124e-04
1.362900e+03	-1.190115e-01	6.341506e-02	3.418090e-05	1.190156e-01	-5.480881e-05	4.495918e-04
1.375290e+03	-1.322116e-01	2.749392e-02	9.464951e-05	1.322116e-01	-8.097204e-05	6.816807e-04
1.387680e+03	-1.342457e-01	-1.114485e-02	-4.693149e-06	1.342610e-01	-4.190260e-05	6.400415e-04
1.400070e+03	-1.264128e-01	-4.904303e-02	1.281672e-04	1.253911e-01	-1.074172e-06	6.791643e-04
1.412460e+03	-1.064581e-01	-8.225568e-02	4.084082e-05	1.062267e-01	2.524327e-06	5.644649e-04
1.424850e+03	-7.901943e-02	-1.085764e-01	2.483824e-05	7.862486e-02	1.645539e-05	3.840025e-04
1.437240e+03	-4.535159e-02	-1.261746e-01	1.045726e-05	4.489348e-02	3.390380e-05	4.249235e-04
1.449630e+03	-8.056625e-03	-1.340000e-01	3.392250e-05	7.421099e-03	3.815375e-05	6.784587e-04
1.462020e+03	3.032951e-02	-1.313080e-01	6.293651e-06	-3.124865e-02	1.510984e-05	8.896390e-04
1.474410e+03	6.644580e-02	-1.167497e-01	7.974676e-06	-6.720487e-02	5.244074e-05	7.729858e-04
1.486800e+03	9.702960e-02	-9.314309e-02	1.575221e-06	-9.793162e-02	-2.942775e-05	6.204905e-04
1.499190e+03	1.198469e-01	-6.156439e-02	4.947756e-05	-1.208469e-01	8.253386e-05	5.391382e-04
1.511580e+03	1.329894e-01	-2.431899e-02	1.045385e-05	-1.339894e-01	-3.739875e-05	6.581581e-04
1.523970e+03	1.356059e-01	1.540771e-02	3.400674e-05	-1.366059e-01	2.842114e-06	8.123853e-04
1.536360e+03	1.245881e-01	5.506519e-02	-7.957169e-06	-1.256371e-01	1.174872e-04	7.163993e-04
1.548750e+03	1.041417e-01	8.946635e-02	-2.153819e-05	-1.041748e-01	3.422316e-05	7.238998e-04
1.561140e+03	7.271017e-02	1.161976e-01	-8.555912e-05	-7.332662e-02	1.230622e-04	5.924665e-04
1.573530e+03	3.520787e-02	1.335530e-01	-9.004509e-05	-3.567257e-02	4.162445e-05	4.008268e-04
1.585920e+03	-5.716529e-03	1.379718e-01	-1.349521e-04	5.341763e-03	2.587609e-05	3.759919e-04
1.598310e+03	-4.754051e-02	1.310822e-01	-9.831983e-05	4.703680e-02	-2.258713e-05	5.168781e-04
1.610700e+03	-8.560901e-02	1.118585e-01	-8.074010e-05	8.498524e-02	-4.564450e-05	6.196648e-04
1.623090e+03	-1.164432e-01	8.044659e-02	1.004874e-05	1.164775e-01	-1.023892e-04	5.557408e-04
1.635480e+03	-1.363472e-01	4.040175e-02	-4.217619e-05	1.363472e-01	-8.917500e-05	4.101336e-04
1.647870e+03	-1.427822e-01	-4.608334e-03	5.614218e-05	1.427822e-01	-9.331422e-05	3.136332e-04
1.660260e+03	-1.354249e-01	-4.998902e-02	1.028997e-04	1.354249e-01	-6.669051e-05	2.615668e-04
1.672650e+03	-1.127141e-01	-9.124922e-02	7.088493e-05	1.127276e-01	-5.195669e-05	1.500067e-04
1.685040e+03	-7.836336e-02	-1.236314e-01	1.019667e-04	7.806648e-02	-1.625572e-05	2.599372e-04
1.697430e+03	-3.381672e-02	-1.441723e-01	6.842096e-05	3.356470e-02	1.369770e-05	2.261224e-04
1.709820e+03	1.569547e-02	-1.470000e-01	-6.116228e-06	-1.579579e-02	-2.429776e-05	1.071769e-04
1.722210e+03	6.459529e-02	-1.348047e-01	1.737628e-05	-6.452212e-02	-2.300557e-05	-3.509487e-05
1.734600e+03	1.068672e-01	-1.061723e-01	5.104954e-05	-1.068691e-01	4.082131e-05	-1.297264e-04
1.746990e+03	1.378144e-01	-6.333774e-02	6.059290e-05	-1.385596e-01	7.094271e-05	7.531044e-05
1.759380e+03	1.530000e-01	-1.156279e-02	3.768073e-05	-1.530000e-01	-2.579836e-05	1.375719e-04
1.771770e+03	1.490160e-01	4.411754e-02	2.232516e-05	-1.490160e-01	1.215094e-04	1.252908e-04
