1.10631698138417983055e+09	1.10631698138413095474e+09	1.10631698145163583755e+09	1.10631698148417973518e+09	2.70130074767605032893e-01	1.27156902743799848921e+00	-6.23930102859381996439e+00	-4.92464605488191509153e+01	1.43023925271526366032e+02	-3.72248869437197135994e+04	2.41730303797635906449e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-2.50915612637909362093e+01	8.67365845948814495614e-01	6.45483527117197866119e+01	2.80456189541426725853e+00	
1.10631698138417983055e+09	1.10631698138450670242e+09	1.10631698144614267349e+09	1.10631698148417973518e+09	2.70130074767605032893e-01	2.11161355423033381129e-01	-6.23930102859381996439e+00	-5.02889525841193716360e+01	1.47086050485361454321e+02	-3.72053600554257427575e+04	1.56434122852085442901e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-5.56467296982009429485e+00	8.67365845948814495614e-01	5.49723983184896809462e+01	1.31152775862812909224e+00	
1.10631698138417983055e+09	1.10631698138413119316e+09	1.10631698141000986099e+09	1.10631698148417973518e+09	2.70130074767605032893e-01	1.97384159728775188114e+00	-6.24140275920713971658e+00	-4.98437873538534432782e+01	1.44841600998665882116e+02	-3.72052328784990386339e+04	1.97557765126385424992e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-5.43749604311597067863e+00	8.67365845948814495614e-01	6.43706473137879129354e+01	1.07476365507907800634e+00	
1.10631698138417983055e+09	1.10631698138543391228e+09	1.10631698147055673599e+09	1.10631698148417973518e+09	2.70130074767605032893e-01	4.10777339373882277584e-01	-6.23930102859381996439e+00	-5.06071042658742769049e+01	1.47390794617728943194e+02	-3.72042206154534360394e+04	1.58861224637682698813e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-4.42523299751337617636e+00	8.67365845948814495614e-01	3.75634841045747762678e+01	2.74992809506545754505e-01	
1.10631698138417983055e+09	1.10631698138666439056e+09	1.10631698147373056412e+09	1.10631698148417973518e+09	2.70130074767605032893e-01	3.26424387983853314665e-01	-6.23930102859381996439e+00	-5.06264788912819270195e+01	1.48220755881504373974e+02	-3.72029697754629596602e+04	1.71270942739115798759e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-3.17439300703699700534e+00	8.67365845948814495614e-01	4.94527796543704312171e+01	6.10427921877472101642e+00	
1.10631698138417983055e+09	1.10631698139182114601e+09	1.10631698138864755630e+09	1.10631698148417973518e+09	2.70130074767605032893e-01	2.78713675882466116462e+00	-6.23930102859381996439e+00	-5.07358981843783638510e+01	1.48421159626119049335e+02	-3.72024933633029431803e+04	1.52449379490901992540e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-2.69798084702051710337e+00	8.67365845948814495614e-01	5.50862832246738989284e+01	7.44540264283479413798e-01	
1.10631698138417983055e+09	1.10631698140023183823e+09	1.10631698147226572037e+09	1.10631698148417973518e+09	2.70130074767605032893e-01	1.37969984976409665300e+00	-6.23930102859381996439e+00	-5.08756352298362557462e+01	1.48933398587216913711e+02	-3.72022763335231647943e+04	1.58233100332092635654e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-2.48095106724213110283e+00	8.67365845948814495614e-01	5.26953129867896876704e+01	4.79386099872999160709e+00	
1.10631698138417983055e+09	1.10631698138878035545e+09	1.10631698142819833755e+09	1.10631698148417973518e+09	2.70130074767605032893e-01	1.23172810811556221466e+00	-6.23930102859381996439e+00	-5.08946299548252270029e+01	1.48908123470424271773e+02	-3.72022447075090894941e+04	1.50977134422507265299e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-2.44932505316683091223e+00	8.67365845948814495614e-01	4.51300338349565208773e+01	4.79347871842202266635e+00	
1.10631698138417983055e+09	1.10631698138419866562e+09	1.10631698147434091568e+09	1.10631698148417973518e+09	2.70130074767605032893e-01	1.90614375203688002358e+00	-6.23930102859381996439e+00	-5.04436028896718937631e+01	1.47448901169119267252e+02	-3.72022351007027755259e+04	1.64335884203463592712e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-2.43971824685286264867e+00	8.67365845948814495614e-01	5.67040876797420594357e+01	2.53469037530011487291e+00	
1.10631698138417983055e+09	1.10631698139973521233e+09	1.10631698142722177505e+09	1.10631698148417973518e+09	2.70130074767605032893e-01	2.76504334027255005424e+00	-6.23930102859381996439e+00	-5.09364394655656482769e+01	1.48342943907506708001e+02	-3.72021865641441327170e+04	1.52928135311678170183e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-2.39118168821005383506e+00	8.67365845948814495614e-01	3.72784360443994984280e+01	5.11949624694272475978e+00	
