0 -1.87498e-25 	 0
0.25 1.69102e-24 	 5.4694e-26
0.5 -2.04011e-24 	 -1.09403e-25
0.75 1.71912e-24 	 1.63883e-25
1 -1.98277e-24 	 -2.18371e-25
1.25 1.7596e-24 	 2.7247e-25
1.5 -1.91043e-24 	 -3.26483e-25
1.75 1.79079e-24 	 3.80035e-25
2 -1.84306e-24 	 -4.33337e-25
2.25 1.79734e-24 	 4.86155e-25
2.5 -1.79006e-24 	 -5.38542e-25
2.75 1.77666e-24 	 5.90411e-25
3 -1.74833e-24 	 -6.41703e-25
3.25 1.73633e-24 	 6.92404e-25
3.5 -1.70836e-24 	 -7.42426e-25
3.75 1.68631e-24 	 7.91749e-25
4 -1.66208e-24 	 -8.40316e-25
4.25 1.6324e-24 	 8.88076e-25
4.5 -1.6069e-24 	 -9.34997e-25
4.75 1.57506e-24 	 9.81019e-25
5 -1.54449e-24 	 -1.02611e-24
5.25 1.51235e-24 	 1.07022e-24
5.5 -1.47713e-24 	 -1.11331e-24
5.75 1.44311e-24 	 1.15534e-24
6 -1.40554e-24 	 -1.19626e-24
6.25 1.36798e-24 	 1.23604e-24
6.5 -1.32913e-24 	 -1.27465e-24
6.75 1.2882e-24 	 1.31204e-24
7 -1.24747e-24 	 -1.34817e-24
7.25 1.2044e-24 	 1.38302e-24
7.5 -1.16096e-24 	 -1.41656e-24
7.75 1.11647e-24 	 1.44874e-24
8 -1.07046e-24 	 -1.47954e-24
8.25 1.02432e-24 	 1.50892e-24
8.5 -9.76532e-25 	 -1.53687e-24
8.75 9.28327e-25 	 1.56336e-24
9 -8.79297e-25 	 -1.58835e-24
9.25 8.29175e-25 	 1.61182e-24
9.5 -7.78851e-25 	 -1.63376e-24
9.75 7.27385e-25 	 1.65414e-24
10 -6.75583e-25 	 -1.67295e-24
10.25 6.23206e-25 	 1.69016e-24
10.5 -5.70084e-25 	 -1.70575e-24
10.75 5.16847e-25 	 1.71972e-24
11 -4.62862e-25 	 -1.73205e-24
11.25 4.08709e-25 	 1.74273e-24
11.5 -3.54234e-25 	 -1.75175e-24
11.75 2.99339e-25 	 1.75909e-24
12 -2.44481e-25 	 -1.76476e-24
12.25 1.8923e-25 	 1.76875e-24
12.5 -1.34012e-25 	 -1.77105e-24
12.75 7.8738e-26 	 1.77166e-24
13 -2.33439e-26 	 -1.77058e-24
13.25 -3.18143e-26 	 1.76781e-24
13.5 8.70449e-26 	 -1.76336e-24
13.75 -1.42015e-25 	 1.75723e-24
14 1.9678e-25 	 -1.74943e-24
14.25 -2.51374e-25 	 1.73995e-24
14.5 3.05519e-25 	 -1.72882e-24
14.75 -3.59433e-25 	 1.71604e-24
15 4.12856e-25 	 -1.70162e-24
15.25 -4.65815e-25 	 1.68559e-24
15.5 5.18331e-25 	 -1.66794e-24
15.75 -5.70174e-25 	 1.64871e-24
16 6.21509e-25 	 -1.62791e-24
16.25 -6.7212e-25 	 1.60555e-24
16.5 7.22025e-25 	 -1.58167e-24
16.75 -7.71227e-25 	 1.55628e-24
17 8.19543e-25 	 -1.52941e-24
17.25 -8.67092e-25 	 1.50108e-24
17.5 9.13701e-25 	 -1.47132e-24
17.75 -9.59373e-25 	 1.44017e-24
18 1.00411e-24 	 -1.40764e-24
18.25 -1.04776e-24 	 1.37377e-24
18.5 1.09041e-24 	 -1.33859e-24
18.75 -1.13191e-24 	 1.30214e-24
19 1.17228e-24 	 -1.26445e-24
19.25 -1.2115e-24 	 1.22556e-24
19.5 1.24945e-24 	 -1.1855e-24
19.75 -1.2862e-24 	 1.14431e-24
20 1.32163e-24 	 -1.10204e-24
20.25 -1.35575e-24 	 1.05872e-24
20.5 1.38854e-24 	 -1.01439e-24
20.75 -1.4199e-24 	 9.69103e-25
21 1.44989e-24 	 -9.22893e-25
21.25 -1.47842e-24 	 8.75806e-25
21.5 1.50549e-24 	 -8.27889e-25
21.75 -1.53108e-24 	 7.79186e-25
22 1.55512e-24 	 -7.29745e-25
22.25 -1.57767e-24 	 6.79613e-25
22.5 1.59863e-24 	 -6.28837e-25
22.75 -1.61801e-24 	 5.77466e-25
23 1.63582e-24 	 -5.2555e-25
23.25 -1.65199e-24 	 4.73138e-25
23.5 1.66656e-24 	 -4.2028e-25
23.75 -1.67947e-24 	 3.67026e-25
24 1.69073e-24 	 -3.13429e-25
24.25 -1.70035e-24 	 2.59538e-25
24.5 1.70827e-24 	 -2.05405e-25
24.75 -1.71454e-24 	 1.51083e-25
25 1.71912e-24 	 -9.66224e-26
25.25 -1.72201e-24 	 4.20764e-26
25.5 1.72322e-24 	 1.25035e-26
25.75 -1.72273e-24 	 -6.70645e-26
26 1.72057e-24 	 1.21555e-25
26.25 -1.71671e-24 	 -1.75923e-25
26.5 1.71117e-24 	 2.30116e-25
26.75 -1.70398e-24 	 -2.84082e-25
27 1.69509e-24 	 3.3777e-25
27.25 -1.68457e-24 	 -3.91129e-25
27.5 1.6724e-24 	 4.44107e-25
27.75 -1.65859e-24 	 -4.96654e-25
28 1.64317e-24 	 5.48719e-25
28.25 -1.62613e-24 	 -6.00253e-25
28.5 1.60752e-24 	 6.51207e-25
28.75 -1.58733e-24 	 -7.01532e-25
29 1.5656e-24 	 7.51179e-25
29.25 -1.54234e-24 	 -8.00102e-25
29.5 1.51757e-24 	 8.48253e-25
29.75 -1.49133e-24 	 -8.95586e-25
30 1.46364e-24 	 9.42057e-25
30.25 -1.43451e-24 	 -9.87621e-25
30.5 1.404e-24 	 1.03223e-24
30.75 -1.3721e-24 	 -1.07585e-24
31 1.33888e-24 	 1.11844e-24
31.25 -1.30435e-24 	 -1.15995e-24
31.5 1.26855e-24 	 1.20034e-24
31.75 -1.23152e-24 	 -1.23958e-24
32 1.19328e-24 	 1.27763e-24
32.25 -1.15389e-24 	 -1.31445e-24
32.5 1.11337e-24 	 1.35e-24
32.75 -1.07176e-24 	 -1.38426e-24
33 1.02912e-24 	 1.41719e-24
33.25 -9.8546e-25 	 -1.44876e-24
33.5 9.40855e-25 	 1.47894e-24
33.75 -8.95327e-25 	 -1.5077e-24
34 8.48927e-25 	 1.53501e-24
34.25 -8.01705e-25 	 -1.56084e-24
34.5 7.53693e-25 	 1.58518e-24
34.75 -7.04955e-25 	 -1.60799e-24
35 6.55524e-25 	 1.62927e-24
35.25 -6.05453e-25 	 -1.64898e-24
35.5 5.54797e-25 	 1.6671e-24
35.75 -5.0359e-25 	 -1.68363e-24
36 4.51899e-25 	 1.69854e-24
36.25 -3.99761e-25 	 -1.71182e-24
36.5 3.47231e-25 	 1.72346e-24
