1.10631698138417983055e+09	1.10631698138413095474e+09	1.10631698148178720474e+09	1.10631698148417973518e+09	2.54263465087964490863e+00	1.71924873569015623787e+00	-6.23930102859381996439e+00	-4.95409524319345351273e+01	1.48117178277423107602e+02	-3.75384628082206982072e+04	2.47949068419561945120e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-3.38667425764775543939e+02	-9.23419671929158525359e-01	5.34585255142972357589e+01	1.14582833766347214066e+00	
1.10631698138417983055e+09	1.10631698138413095474e+09	1.10631698141074228287e+09	1.10631698148417973518e+09	4.24259530882709690047e+00	2.25615064780800800293e+00	-6.23930102859381996439e+00	-4.99192505695078168060e+01	1.49294535074737893865e+02	-3.74716932135941970046e+04	2.75616421254578790467e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-2.71897831138274341356e+02	8.90200386091843820502e-01	2.22182212741577842507e+01	2.23234996958574338777e+00	
1.10631698138417983055e+09	1.10631698138413095474e+09	1.10631698142612314224e+09	1.10631698148417973518e+09	4.53869658314497748108e+00	1.49270432487781468112e+00	-6.23930102859381996439e+00	-5.03187267883137394620e+01	1.50946020705476115609e+02	-3.74466924346718224115e+04	1.65084677848149863166e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-2.46897052215899748262e+02	1.42304602029498017401e-01	2.45697065201311204419e+01	3.69753461383020542996e+00	
1.10631698138417983055e+09	1.10631698138413095474e+09	1.10631698140695810318e+09	1.10631698148417973518e+09	4.01524830075686267605e+00	6.26573885505672389939e-02	-6.23930102859381996439e+00	-5.02122080637195296049e+01	1.46308533525712846313e+02	-3.73346978264256249531e+04	1.87116666987904250163e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-1.34902443969702289905e+02	-1.55760323131112210504e+00	8.99338923628340722871e+01	1.81525202752232983627e+00	
1.10631698138417983055e+09	1.10631698138413095474e+09	1.10631698138791513443e+09	1.10631698148417973518e+09	4.55502793216190937642e+00	2.05526730646399347080e+00	-6.23930102859381996439e+00	-5.08419561439085043730e+01	1.52525097499844264348e+02	-3.73222678279234896763e+04	1.54416918551980870689e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-1.22472445467567013111e+02	3.92615279792052351837e-02	3.85071811208596557208e+01	1.70570578056726684935e+00	
1.10631698138417983055e+09	1.10631698138413095474e+09	1.10631698148251962662e+09	1.10631698148417973518e+09	4.19675537028919798388e+00	1.14231749615840483258e+00	-6.23930102859381996439e+00	-5.04489999627080365485e+01	1.51338743356313074173e+02	-3.72844011049091132008e+04	2.42272715330474284201e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-8.46057224531905376352e+01	-1.28326407275624165827e-01	1.91390340407595864747e+01	5.88743251499065589627e+00	
1.10631698138417983055e+09	1.10631698138413095474e+09	1.10631698139719247818e+09	1.10631698148417973518e+09	9.24952918024833925514e-01	2.91784382206058845455e+00	-6.23930102859381996439e+00	-5.06103057259985646965e+01	1.51536016682881552242e+02	-3.72711514607211502152e+04	2.71539596929722392815e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-7.13560782652275520377e+01	-7.30852424475865514175e-01	2.59087502631867110381e+01	4.32681617075711244524e+00	
1.10631698138417983055e+09	1.10631698138413095474e+09	1.10631698140512704849e+09	1.10631698148417973518e+09	6.78593989719907586533e-01	3.54712137638595992328e-01	-6.23930102859381996439e+00	-5.07510262209705160785e+01	1.52233626972293933477e+02	-3.72702130640738760121e+04	1.78486937736295976720e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-7.04176816179533489048e+01	-1.96600587076312338652e-01	5.96321232806644374591e+01	3.79953357132587088429e+00	
1.10631698138417983055e+09	1.10631698138413095474e+09	1.10631698148264169693e+09	1.10631698148417973518e+09	1.10235875960788787253e+00	1.91311561723495771048e+00	-6.23930102859381996439e+00	-5.09674252096878461771e+01	1.52668363033158755115e+02	-3.72641174519165288075e+04	1.70266416808606300037e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-6.43220694606061442755e+01	-6.57649813869810362377e-01	1.43241944107634893157e+01	5.51871279895757460565e+00	
1.10631698138417983055e+09	1.10631698138413095474e+09	1.10631698143381357193e+09	1.10631698148417973518e+09	1.32462959311447270316e+00	1.61952174024495687554e+00	-6.23930102859381996439e+00	-5.07883154083791126254e+01	1.52055275808688577399e+02	-3.72530232521501166048e+04	2.37490174382424493160e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-5.32278696941939415410e+01	-7.47061462304194234818e-01	3.60538738735590555962e+01	3.78785527703769187013e+00	
1.10631698138417983055e+09	1.10631698138413095474e+09	1.10631698146445322037e+09	1.10631698148417973518e+09	9.33707666925064017072e-01	2.61217120683210124454e+00	-6.23930102859381996439e+00	-5.03739769411802740251e+01	1.50954183993059587010e+02	-3.72528703091620336636e+04	3.05536694375711522298e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-5.30749267061110003851e+01	-5.63168346029275901365e-01	5.53807932398522524409e+01	5.98251650134782764212e-01	
1.10631698138417983055e+09	1.10631698138413095474e+09	1.10631698141538095474e+09	1.10631698148417973518e+09	5.22353015614891447171e+00	6.41077395864777743739e-01	-6.23930102859381996439e+00	-5.03783007737782710933e+01	1.50829505175630458780e+02	-3.72518672553079595673e+04	2.41074089553894009441e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-5.20718728520369040780e+01	7.42425818968423856248e-01	3.65476443641053236888e+01	4.15074819376358306044e+00	
1.10631698138417983055e+09	1.10631698138413095474e+09	1.10631698141965341568e+09	1.10631698148417973518e+09	2.11481201187290768218e+00	1.53422899253107258843e+00	-6.23930102859381996439e+00	-5.07628526229786629642e+01	1.51960976164982497494e+02	-3.72491066911910311319e+04	1.91824767137155026830e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-4.93113087351084686816e+01	-7.66036136116309940292e-01	5.74589923643665727582e+01	3.09202922625340104190e+00	
1.10631698138417983055e+09	1.10631698138413095474e+09	1.10631698147934579849e+09	1.10631698148417973518e+09	4.46550282840385559524e-01	1.11854891851484783416e-01	-6.23930102859381996439e+00	-5.06394523586168361362e+01	1.51913143772320154312e+02	-3.72485740773140569218e+04	1.51081116551817240179e+03	1.23888790517352135794e+04	1.23076773508263868280e+04	1.25032389798943222559e+04	-4.87786948581342585385e+01	-1.02022059563503186830e-01	7.54741608590006620716e+01	5.77710299857482034724e+00	
