0 -3.41653e-26 	 0
0.25 3.08279e-25 	 -6.39483e-28
0.5 -3.7232e-25 	 1.26584e-27
0.75 3.14547e-25 	 -1.91328e-27
1 -3.63593e-25 	 2.5283e-27
1.25 3.24217e-25 	 -3.17294e-27
1.5 -3.53275e-25 	 3.78159e-27
1.75 3.33332e-25 	 -4.41253e-27
2 -3.44995e-25 	 5.01724e-27
2.25 3.3908e-25 	 -5.62825e-27
2.5 -3.40447e-25 	 6.226e-27
2.75 3.40973e-25 	 -6.81617e-27
3 -3.39052e-25 	 7.4001e-27
3.25 3.40374e-25 	 -7.97062e-27
3.5 -3.39051e-25 	 8.53401e-27
3.75 3.3907e-25 	 -9.08455e-27
4 -3.38949e-25 	 9.62344e-27
4.25 3.38091e-25 	 -1.0151e-26
4.5 -3.38246e-25 	 1.06638e-26
4.75 3.37491e-25 	 -1.11644e-26
5 -3.37207e-25 	 1.16498e-26
5.25 3.36875e-25 	 -1.21202e-26
5.5 -3.36214e-25 	 1.25759e-26
5.75 3.35998e-25 	 -1.30146e-26
6 -3.35355e-25 	 1.34376e-26
6.25 3.3493e-25 	 -1.38431e-26
6.5 -3.34478e-25 	 1.42312e-26
6.75 3.33852e-25 	 -1.46018e-26
7 -3.33457e-25 	 1.49536e-26
7.25 3.32828e-25 	 -1.52872e-26
7.5 -3.32316e-25 	 1.56016e-26
7.75 3.31789e-25 	 -1.58967e-26
8 -3.31156e-25 	 1.61725e-26
8.25 3.3066e-25 	 -1.64281e-26
8.5 -3.30022e-25 	 1.66642e-26
8.75 3.29456e-25 	 -1.68797e-26
9 -3.2888e-25 	 1.70751e-26
9.25 3.28238e-25 	 -1.72501e-26
9.5 -3.27685e-25 	 1.74043e-26
9.75 3.2704e-25 	 -1.75383e-26
10 -3.26444e-25 	 1.76515e-26
10.25 3.25844e-25 	 -1.77442e-26
10.5 -3.25201e-25 	 1.78165e-26
10.75 3.24622e-25 	 -1.7868e-26
11 -3.23982e-25 	 1.78995e-26
11.25 3.23379e-25 	 -1.79107e-26
11.5 -3.22776e-25 	 1.79018e-26
11.75 3.22146e-25 	 -1.78732e-26
12 -3.21565e-25 	 1.78248e-26
12.25 3.20944e-25 	 -1.77573e-26
12.5 -3.20354e-25 	 1.76706e-26
12.75 3.19768e-25 	 -1.75651e-26
13 -3.19166e-25 	 1.74413e-26
13.25 3.18604e-25 	 -1.72993e-26
13.5 -3.18018e-25 	 1.71398e-26
13.75 3.17458e-25 	 -1.69629e-26
14 -3.16906e-25 	 1.67692e-26
14.25 3.16346e-25 	 -1.65592e-26
14.5 -3.15822e-25 	 1.63332e-26
14.75 3.15283e-25 	 -1.60919e-26
15 -3.14768e-25 	 1.58357e-26
15.25 3.14265e-25 	 -1.5565e-26
15.5 -3.1376e-25 	 1.52807e-26
15.75 3.13287e-25 	 -1.4983e-26
16 -3.12807e-25 	 1.46727e-26
16.25 3.12351e-25 	 -1.43503e-26
16.5 -3.11907e-25 	 1.40164e-26
16.75 3.11467e-25 	 -1.36717e-26
17 -3.11055e-25 	 1.33166e-26
17.25 3.10643e-25 	 -1.2952e-26
17.5 -3.10253e-25 	 1.25784e-26
17.75 3.09878e-25 	 -1.21964e-26
18 -3.09508e-25 	 1.18067e-26
18.25 3.09166e-25 	 -1.14099e-26
18.5 -3.08826e-25 	 1.10068e-26
18.75 3.08509e-25 	 -1.05979e-26
19 -3.08205e-25 	 1.01838e-26
19.25 3.0791e-25 	 -9.76535e-27
19.5 -3.0764e-25 	 9.34297e-27
19.75 3.07375e-25 	 -8.91744e-27
20 -3.0713e-25 	 8.48932e-27
20.25 3.069e-25 	 -8.05924e-27
20.5 -3.06679e-25 	 7.62788e-27
20.75 3.06481e-25 	 -7.19571e-27
21 -3.06289e-25 	 6.76348e-27
21.25 3.06116e-25 	 -6.33166e-27
21.5 -3.05956e-25 	 5.90086e-27
21.75 3.05806e-25 	 -5.47166e-27
22 -3.05676e-25 	 5.04453e-27
22.25 3.05552e-25 	 -4.62008e-27
22.5 -3.05445e-25 	 4.19876e-27
22.75 3.05351e-25 	 -3.78108e-27
23 -3.05264e-25 	 3.36755e-27
23.25 3.05196e-25 	 -2.95852e-27
23.5 -3.05133e-25 	 2.55456e-27
23.75 3.05085e-25 	 -2.15599e-27
24 -3.05047e-25 	 1.76323e-27
24.25 3.05016e-25 	 -1.37668e-27
24.5 -3.04999e-25 	 9.96619e-28
24.75 3.04988e-25 	 -6.23466e-28
25 -3.04988e-25 	 2.57455e-28
25.25 3.04996e-25 	 1.01112e-28
25.5 -3.05009e-25 	 -4.51943e-28
25.75 3.05035e-25 	 7.9488e-28
26 -3.05063e-25 	 -1.12962e-27
26.25 3.051e-25 	 1.45606e-27
26.5 -3.05142e-25 	 -1.77401e-27
26.75 3.05188e-25 	 2.08329e-27
27 -3.05243e-25 	 -2.38388e-27
27.25 3.05298e-25 	 2.67559e-27
27.5 -3.0536e-25 	 -2.95844e-27
27.75 3.05425e-25 	 3.23235e-27
28 -3.05491e-25 	 -3.4973e-27
28.25 3.05562e-25 	 3.75334e-27
28.5 -3.05633e-25 	 -4.00045e-27
28.75 3.05706e-25 	 4.23872e-27
29 -3.05781e-25 	 -4.46823e-27
29.25 3.05854e-25 	 4.68903e-27
29.5 -3.0593e-25 	 -4.90133e-27
29.75 3.06004e-25 	 5.10518e-27
30 -3.06077e-25 	 -5.30081e-27
30.25 3.0615e-25 	 5.48838e-27
30.5 -3.06219e-25 	 -5.66807e-27
30.75 3.06289e-25 	 5.84016e-27
31 -3.06354e-25 	 -6.00482e-27
31.25 3.06417e-25 	 6.16236e-27
31.5 -3.06478e-25 	 -6.31303e-27
31.75 3.06533e-25 	 6.45711e-27
32 -3.06586e-25 	 -6.59494e-27
32.25 3.06634e-25 	 6.72679e-27
32.5 -3.06678e-25 	 -6.85302e-27
32.75 3.06717e-25 	 6.97397e-27
33 -3.0675e-25 	 -7.08997e-27
33.25 3.06779e-25 	 7.20142e-27
33.5 -3.06802e-25 	 -7.30865e-27
33.75 3.0682e-25 	 7.41207e-27
34 -3.06831e-25 	 -7.51206e-27
34.25 3.06836e-25 	 7.609e-27
34.5 -3.06837e-25 	 -7.70332e-27
34.75 3.06829e-25 	 7.79537e-27
35 -3.06817e-25 	 -7.88561e-27
35.25 3.06797e-25 	 7.97442e-27
35.5 -3.06771e-25 	 -8.0622e-27
35.75 3.06739e-25 	 8.14939e-27
36 -3.067e-25 	 -8.23635e-27
36.25 3.06655e-25 	 8.32353e-27
36.5 -3.06603e-25 	 -8.41131e-27
36.75 3.06544e-25 	 8.50008e-27
37 -3.06481e-25 	 -8.59027e-27
37.25 3.06409e-25 	 8.68221e-27
37.5 -3.06333e-25 	 -8.77633e-27
37.75 3.0625e-25 	 8.87299e-27
38 -3.06161e-25 	 -8.97253e-27
38.25 3.06068e-25 	 9.07534e-27
38.5 -3.05967e-25 	 -9.18174e-27
38.75 3.05863e-25 	 9.29207e-27
39 -3.05753e-25 	 -9.40667e-27
39.25 3.05637e-25 	 9.52581e-27
39.5 -3.05519e-25 	 -9.64983e-27
39.75 3.05394e-25 	 9.77898e-27
40 -3.05267e-25 	 -9.91355e-27
40.25 3.05135e-25 	 1.00538e-26
40.5 -3.05e-25 	 -1.01999e-26
40.75 3.04862e-25 	 1.03522e-26
41 -3.04721e-25 	 -1.05107e-26
41.25 3.04578e-25 	 1.06758e-26
41.5 -3.04432e-25 	 -1.08476e-26
41.75 3.04284e-25 	 1.10262e-26
42 -3.04136e-25 	 -1.12119e-26
42.25 3.03986e-25 	 1.14045e-26
42.5 -3.03835e-25 	 -1.16044e-26
42.75 3.03684e-25 	 1.18116e-26
43 -3.03533e-25 	 -1.20261e-26
43.25 3.03383e-25 	 1.2248e-26
43.5 -3.03232e-25 	 -1.24773e-26
43.75 3.03083e-25 	 1.2714e-26
44 -3.02936e-25 	 -1.2958e-26
44.25 3.0279e-25 	 1.32095e-26
