1106316979.434180	3.19022e-58
1106316979.434302	1.95564e-32
1106316979.434424	7.82273e-32
1106316979.434546	1.76015e-31
1106316979.434668	3.12923e-31
1106316979.434790	4.88954e-31
1106316979.434912	7.04109e-31
1106316979.435034	9.58391e-31
1106316979.435156	1.2518e-30
1106316979.435278	1.58435e-30
1106316979.435400	1.95602e-30
1106316979.435523	2.36684e-30
1106316979.435645	2.81679e-30
1106316979.435767	3.30588e-30
1106316979.435889	3.83412e-30
1106316979.436011	4.4015e-30
1106316979.436133	5.00803e-30
1106316979.436255	5.6537e-30
1106316979.436377	6.33853e-30
1106316979.436499	7.06251e-30
1106316979.436621	7.82564e-30
1106316979.436743	8.62793e-30
1106316979.436865	9.46937e-30
1106316979.436987	1.035e-29
1106316979.437109	1.12697e-29
1106316979.437232	1.22287e-29
1106316979.437354	1.32268e-29
1106316979.437476	1.4264e-29
1106316979.437598	1.53404e-29
1106316979.437720	1.6456e-29
1106316979.437842	1.76108e-29
1106316979.437964	1.88047e-29
1106316979.438086	2.00378e-29
1106316979.438208	2.131e-29
1106316979.438330	2.26215e-29
1106316979.438452	2.39721e-29
1106316979.438574	2.53619e-29
1106316979.438696	2.67908e-29
1106316979.438818	2.8259e-29
1106316979.438941	2.97663e-29
1106316979.439063	3.13128e-29
1106316979.439185	3.28985e-29
1106316979.439307	3.45233e-29
1106316979.439429	3.61873e-29
1106316979.439551	3.78905e-29
1106316979.439673	3.96329e-29
1106316979.439795	4.14145e-29
1106316979.439917	4.32352e-29
1106316979.440039	4.50952e-29
1106316979.440161	4.69943e-29
1106316979.440283	4.89325e-29
1106316979.440405	5.091e-29
1106316979.440527	5.29267e-29
1106316979.440650	5.49825e-29
1106316979.440772	5.70775e-29
1106316979.440894	5.92117e-29
1106316979.441016	6.13851e-29
1106316979.441138	6.35976e-29
1106316979.441260	6.58494e-29
1106316979.441382	6.81403e-29
1106316979.441504	7.04704e-29
1106316979.441626	7.28397e-29
1106316979.441748	7.52481e-29
1106316979.441870	7.76957e-29
1106316979.441992	8.01825e-29
1106316979.442114	8.27085e-29
1106316979.442236	8.52737e-29
1106316979.442358	8.7878e-29
1106316979.442481	9.05215e-29
1106316979.442603	9.32042e-29
1106316979.442725	9.59261e-29
1106316979.442847	9.86871e-29
1106316979.442969	1.01487e-28
1106316979.443091	1.04327e-28
1106316979.443213	1.07205e-28
1106316979.443335	1.10123e-28
1106316979.443457	1.1308e-28
1106316979.443579	1.16076e-28
1106316979.443701	1.19111e-28
1106316979.443823	1.22185e-28
1106316979.443945	1.25299e-28
