time_min	time_mean	time_maxl	time_max	ra	psi	logw	loghrss	logprior	logl	frequency	deltaloglv1	deltalogll1	deltaloglh1	deltalogl	dec	bandwidth	alpha	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	2.82703566936998e+00	-4.87713068932129e+01	-4.93858042081324e+01	1.10007063132657e+02	-3.79415163513756e+04	2.23702343189542e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49005936779671e+02	8.49215924739838e-01	3.77357003441530e+01	2.84814790515885e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	2.02544991077137e+00	-4.87888582630764e+01	-4.94091575198625e+01	1.07291552485748e+02	-3.79415145894334e+04	2.23532312494627e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49007698721871e+02	8.49215924739838e-01	4.05212709262524e+01	2.05080964457175e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	1.14488921927476e+00	-5.01044247781997e+01	-4.92342788903945e+01	1.09290572374528e+02	-3.79415139954070e+04	2.23876037022482e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49008292748338e+02	8.49215924739838e-01	3.79976151490685e+01	6.07561409557893e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	1.25500212308196e+00	-4.89261290523499e+01	-4.94578477811561e+01	1.08026379924828e+02	-3.79415110197490e+04	2.23424326576469e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49011268406291e+02	8.49215924739838e-01	3.99325142710530e+01	5.95894192118533e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	1.20575997533154e+00	-4.98208381703035e+01	-4.92251125229827e+01	1.09389946781306e+02	-3.79415049849729e+04	2.23455282638261e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49017303182402e+02	8.49215924739838e-01	3.78707416400547e+01	5.95465943995845e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	2.77891835043424e+00	-5.00331792194756e+01	-4.92410747146629e+01	1.09529254298187e+02	-3.79415044737784e+04	2.23705412595817e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49017814376879e+02	8.49215924739838e-01	3.77793206982143e+01	2.89136804773889e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	1.32391259722050e+00	-4.60931217452711e+01	-4.94005914758970e+01	1.08929821290894e+02	-3.79415021733169e+04	2.23804714869714e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49020114838429e+02	8.49215924739838e-01	3.88573039892092e+01	6.05147161667491e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	1.22286710557474e+00	-4.97650481630638e+01	-4.94146735927844e+01	1.09002678018750e+02	-3.79414987249015e+04	2.23125263480526e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49023563253839e+02	8.49215924739838e-01	3.88266936120158e+01	6.07621675096422e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	2.76003981947152e+00	-4.97689943714785e+01	-4.92755870142949e+01	1.09483942478700e+02	-3.79414985656723e+04	2.23472578967505e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49023722482983e+02	8.49215924739838e-01	3.79281694165973e+01	3.01210499919006e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	1.14894408768073e+00	-4.89415869097887e+01	-4.92184619470393e+01	1.08847858945898e+02	-3.79414980066124e+04	2.24052014180680e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49024281542952e+02	8.49215924739838e-01	3.83928777476325e+01	2.58631389409836e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.73749981058322e-01	-4.94582647076781e+01	-4.93523568120033e+01	1.07829457889357e+02	-3.79414952110071e+04	2.23654192163845e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49027077148210e+02	8.49215924739838e-01	3.98129633990650e+01	4.98627659404765e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	1.24298812764429e+00	-4.85637578971356e+01	-4.94438240477131e+01	1.06166954199131e+02	-3.79414934502224e+04	2.22825819779190e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49028837932921e+02	8.49215924739838e-01	4.17498687964211e+01	6.23923749551233e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	1.29415050798411e+00	-4.98446257337777e+01	-4.93263546721852e+01	1.09989211643590e+02	-3.79414896249786e+04	2.23296212137491e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49032663176753e+02	8.49215924739838e-01	3.75752032253780e+01	5.93536422032138e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	1.25893149915621e+00	-4.90749749365994e+01	-4.94138413304043e+01	1.09130835353791e+02	-3.79414896042869e+04	2.23812001826309e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49032683868369e+02	8.49215924739838e-01	3.86960394898343e+01	5.96299209888209e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	1.95718461859187e+00	-4.87980385863160e+01	-4.92889147280680e+01	1.08637082365551e+02	-3.79414879629994e+04	2.23936729713004e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49034325155873e+02	8.49215924739838e-01	3.88150126710660e+01	2.06822604795522e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	1.91480338763353e+00	-4.92995229025515e+01	-4.91811062121849e+01	1.09312010254330e+02	-3.79414806406764e+04	2.23264236738359e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49041647478865e+02	8.49215924739838e-01	3.78166592346370e+01	1.85094871073724e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	1.14257034672381e+00	-4.80813403364646e+01	-4.92915750182200e+01	1.07659323097596e+02	-3.79414785098296e+04	2.23979787739350e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49043778325737e+02	8.49215924739838e-01	3.98007528094769e+01	6.01823977103708e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	3.31839130200547e-01	-4.93091975857888e+01	-4.92332632028095e+01	1.08121143030991e+02	-3.79414776309475e+04	2.23075978596468e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49044657207836e+02	8.49215924739838e-01	3.91639974298497e+01	4.91313593935464e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	2.73016865256638e+00	-4.99574934481149e+01	-4.92175278006570e+01	1.09603108100394e+02	-3.79414768651955e+04	2.23507119842624e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49045422959811e+02	8.49215924739838e-01	3.76348261539903e+01	2.89937310968680e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	3.74610368782617e-01	-5.00469324910379e+01	-4.93394735709167e+01	1.08063818893532e+02	-3.79414768386902e+04	2.23285857542852e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49045449465120e+02	8.49215924739838e-01	3.95399526716312e+01	4.92339749642821e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	2.81529017728032e+00	-4.97863970731237e+01	-4.93323320825240e+01	1.10236601611520e+02	-3.79414750809284e+04	2.23269600757873e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49047207226904e+02	8.49215924739838e-01	3.73457454884646e+01	2.82785694420729e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	3.48163051816922e-01	-4.94640061794275e+01	-4.91446642130115e+01	1.09470144850055e+02	-3.79414739004011e+04	2.23738654068308e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49048387754221e+02	8.49215924739838e-01	3.75491986413922e+01	5.11026611044543e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	5.10508188074197e-01	-4.91778927872735e+01	-4.92940398550748e+01	1.08060472740091e+02	-3.79414738439472e+04	2.23811138761113e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49048444208129e+02	8.49215924739838e-01	3.94069976775458e+01	5.27540341610398e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	2.90960035598899e+00	-4.98545716092395e+01	-4.92060275515847e+01	1.06635221949808e+02	-3.79414728495941e+04	2.23301258008321e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49049438561211e+02	8.49215924739838e-01	4.05682115573592e+01	2.45708931521078e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	1.94149195754136e+00	-4.97270914734141e+01	-4.92691160720503e+01	1.09885482937599e+02	-3.79414715730992e+04	2.23283469051100e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49050715056117e+02	8.49215924739838e-01	3.75072161309650e+01	1.88507602788647e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	1.32131420297009e+00	-5.01804850049913e+01	-4.92241976016989e+01	1.06694684561388e+02	-3.79414649402765e+04	2.23405190840550e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49057347878777e+02	8.49215924739838e-01	4.05632590961217e+01	5.62001280354947e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	2.69901941031270e+00	-4.88156493311706e+01	-4.91130961087943e+01	1.06257628921484e+02	-3.79414614739257e+04	2.23692900149388e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49060814229648e+02	8.49215924739838e-01	4.06670102573115e+01	5.65693569979091e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143845e+09	1.10631698148418e+09	8.04744482040405e-01	6.64836029142068e-01	-4.99672863585303e+01	-4.94158066444113e+01	1.07467120344578e+02	-3.79414607148974e+04	2.23128284505109e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49061573257866e+02	8.49215924739838e-01	4.03656504410687e+01	1.95283042410884e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	1.08848596663267e+00	-5.00651818771235e+01	-4.91400559653544e+01	1.07935905649283e+02	-3.79414601450041e+04	2.23043354764168e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49062143151161e+02	8.49215924739838e-01	3.90696130991927e+01	2.68203964228218e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	1.29749753487035e+00	-4.91759806434725e+01	-4.92875457220272e+01	1.08808152924940e+02	-3.79414590236256e+04	2.23967468499964e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49063264529672e+02	8.49215924739838e-01	3.86398350935540e+01	5.93094018529639e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	2.91190177286412e+00	-4.86702377141683e+01	-4.92787884188944e+01	1.08952334245005e+02	-3.79414580113656e+04	2.23592822375699e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49064276789708e+02	8.49215924739838e-01	3.84693818640906e+01	2.58397691098743e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	1.31851037303494e+00	-4.93516757903335e+01	-4.94774727970245e+01	1.08072412974827e+02	-3.79414578387666e+04	2.23213397670028e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49064449388701e+02	8.49215924739838e-01	3.99453562686589e+01	6.09254585148750e+00	
