time_min	time_mean	time_maxl	time_max	ra	psi	logw	loghrss	logprior	logl	frequency	deltaloglv1	deltalogll1	deltaloglh1	deltalogl	dec	bandwidth	alpha	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143516e+09	1.10631698148418e+09	8.04744482040405e-01	2.78064252709927e+00	-2.42488574102632e+01	-4.94730251628177e+01	1.48004426340866e+02	-3.78981599399069e+04	1.51278252836767e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92362348248418e+02	8.49215924739838e-01	9.97870163688537e+01	2.68363574918916e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143516e+09	1.10631698148418e+09	8.04744482040405e-01	1.20007292053156e+00	-2.55742106882611e+01	-4.93594201294396e+01	1.47663611240732e+02	-3.78981595123318e+04	1.53659122887210e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92362775823545e+02	8.49215924739838e-01	9.81524849481467e+01	5.70236621935493e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143516e+09	1.10631698148418e+09	8.04744482040405e-01	1.19602118410308e+00	-2.46608658624851e+01	-4.93913386481185e+01	1.47759366796768e+02	-3.78981581179235e+04	1.54339942846732e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92364170231798e+02	8.49215924739838e-01	9.96177634838266e+01	5.79216199589876e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143516e+09	1.10631698148418e+09	8.04744482040405e-01	1.13661445135140e+00	-2.56200448618217e+01	-4.93751359698305e+01	1.47710758761904e+02	-3.78981543510744e+04	1.51819945696208e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92367937080940e+02	8.49215924739838e-01	9.84179215436680e+01	5.75494016583049e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143516e+09	1.10631698148418e+09	8.04744482040405e-01	1.16615371149339e+00	-2.54013707393284e+01	-4.93502427108982e+01	1.47636078985107e+02	-3.78981532218516e+04	1.51311863467452e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92369066303741e+02	8.49215924739838e-01	9.96152408948944e+01	5.74823276368213e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143528e+09	1.10631698148418e+09	8.04744482040405e-01	6.91680928130120e-01	-2.49043329177873e+01	-4.94243287729790e+01	1.47858337171350e+02	-3.78981528794796e+04	1.54338451788386e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92369408675680e+02	8.49215924739838e-01	9.97340318676838e+01	5.27672455449307e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143528e+09	1.10631698148418e+09	8.04744482040405e-01	6.58530900306485e-01	-2.50146604966490e+01	-4.95431223713700e+01	1.48214717966523e+02	-3.78981521917523e+04	1.52313346887679e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92370096403043e+02	8.49215924739838e-01	9.99229371620257e+01	5.29387873745957e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143528e+09	1.10631698148418e+09	8.04744482040405e-01	6.42863627897871e-01	-2.41561064448552e+01	-4.95003562885908e+01	1.48086419718185e+02	-3.78981477108635e+04	1.54909366812022e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92374577291848e+02	8.49215924739838e-01	9.98758799485885e+01	5.25376426181414e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143516e+09	1.10631698148418e+09	8.04744482040405e-01	1.10121370114283e+00	-2.57118838513305e+01	-4.94065771716110e+01	1.47805082367246e+02	-3.78981441792024e+04	1.54357243594007e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92378108952951e+02	8.49215924739838e-01	9.97555238991230e+01	5.84317028338338e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143528e+09	1.10631698148418e+09	8.04744482040405e-01	6.87807867535335e-01	-2.57784801864422e+01	-4.95125302033248e+01	1.48122941462387e+02	-3.78981404398580e+04	1.54393468008934e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92381848297257e+02	8.49215924739838e-01	9.97151501525213e+01	5.33737018483936e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143528e+09	1.10631698148418e+09	8.04744482040405e-01	2.25365404192953e+00	-2.30738343555374e+01	-4.94142430864526e+01	1.47828080111770e+02	-3.78981399837120e+04	1.53538338583617e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92382304443352e+02	8.49215924739838e-01	9.91088047761948e+01	2.16136698846190e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143516e+09	1.10631698148418e+09	8.04744482040405e-01	2.79976083011283e+00	-2.58135820584961e+01	-4.95331776230160e+01	1.48184883721461e+02	-3.78981395075886e+04	1.51485296868970e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92382780566710e+02	8.49215924739838e-01	9.94206129627114e+01	2.57415943612385e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143528e+09	1.10631698148418e+09	8.04744482040405e-01	2.26928947863767e+00	-2.57022687250849e+01	-4.94740350680498e+01	1.48007456056562e+02	-3.78981363088242e+04	1.53503365035994e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92385979331142e+02	8.49215924739838e-01	9.87445076544383e+01	2.19206031870521e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143528e+09	1.10631698148418e+09	8.04744482040405e-01	6.53421247589172e-01	-2.40475184504177e+01	-4.95423667676045e+01	1.48212451155226e+02	-3.78981342733173e+04	1.54389614282163e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92388014838041e+02	8.49215924739838e-01	9.95814047457863e+01	5.28201389355520e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143528e+09	1.10631698148418e+09	8.04744482040405e-01	2.23676818910324e+00	-2.38538212721030e+01	-4.94812151948472e+01	1.48028996436954e+02	-3.78981317873861e+04	1.53543498770168e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92390500769172e+02	8.49215924739838e-01	9.94524475532024e+01	2.05283678385089e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143516e+09	1.10631698148418e+09	8.04744482040405e-01	1.17869305016038e+00	-2.27200184315309e+01	-4.95082892634672e+01	1.48110218642814e+02	-3.78981312884323e+04	1.50881658384356e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92390999723015e+02	8.49215924739838e-01	9.92831952793645e+01	5.73540479994193e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143528e+09	1.10631698148418e+09	8.04744482040405e-01	6.55518079035879e-01	-2.57314414962016e+01	-4.95042917778789e+01	1.48098226186050e+02	-3.78981285843290e+04	1.52657209918248e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92393703826339e+02	8.49215924739838e-01	9.99682903103946e+01	5.17819806388495e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143516e+09	1.10631698148418e+09	8.04744482040405e-01	1.25424979009454e+00	-2.60009866061599e+01	-4.94441728001477e+01	1.47917869252856e+02	-3.78981240473418e+04	1.50943731632314e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92398240813534e+02	8.49215924739838e-01	9.97532447439129e+01	5.60192352059574e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143516e+09	1.10631698148418e+09	8.04744482040405e-01	1.13548337856160e+00	-2.50008360224707e+01	-4.95192653096090e+01	1.48143146781240e+02	-3.78981224649235e+04	1.52891307181491e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92399823231797e+02	8.49215924739838e-01	9.96001533407526e+01	5.88527587282347e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143528e+09	1.10631698148418e+09	8.04744482040405e-01	6.72681320713617e-01	-2.53780819767788e+01	-4.95468833670743e+01	1.48226000953636e+02	-3.78981176180066e+04	1.54349079459616e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92404670148673e+02	8.49215924739838e-01	9.99804768440953e+01	5.30515816464457e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143516e+09	1.10631698148418e+09	8.04744482040405e-01	1.19998858206307e+00	-2.51864255784103e+01	-4.94030760049157e+01	1.47794578867160e+02	-3.78981162537167e+04	1.53116031102927e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92406034438631e+02	8.49215924739838e-01	9.77085962853816e+01	5.60663805834607e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143516e+09	1.10631698148418e+09	8.04744482040405e-01	1.23906552179896e+00	-2.57585122354373e+01	-4.94709768448445e+01	1.47998281386946e+02	-3.78981153872125e+04	1.53965807149087e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92406900942762e+02	8.49215924739838e-01	9.90173614746431e+01	5.62071056680849e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143516e+09	1.10631698148418e+09	8.04744482040405e-01	1.13389963058074e+00	-2.51454017774824e+01	-4.94872119513980e+01	1.48046986706607e+02	-3.78981142712376e+04	1.53061303051077e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92408016917718e+02	8.49215924739838e-01	9.87575424726296e+01	5.87470521959734e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143516e+09	1.10631698148418e+09	8.04744482040405e-01	1.11384570840104e+00	-2.50867039436447e+01	-4.94394746311813e+01	1.47903774745957e+02	-3.78981118863815e+04	1.52039013966281e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92410401773770e+02	8.49215924739838e-01	9.92238347780057e+01	5.74880169061712e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143528e+09	1.10631698148418e+09	8.04744482040405e-01	2.23807664077591e+00	-2.40158760973731e+01	-4.95154093364357e+01	1.48131578861720e+02	-3.78981110266219e+04	1.54364757711921e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92411261533445e+02	8.49215924739838e-01	9.89647361573122e+01	2.14788005133962e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143528e+09	1.10631698148418e+09	8.04744482040405e-01	6.81570619577964e-01	-2.46088988979922e+01	-4.94290626031313e+01	1.47872538661807e+02	-3.78981083560931e+04	1.52619496125987e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92413932062191e+02	8.49215924739838e-01	9.98875569121657e+01	5.44172943535430e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143528e+09	1.10631698148418e+09	8.04744482040405e-01	2.21647173733090e+00	-2.53402105711030e+01	-4.95793378938534e+01	1.48323364533973e+02	-3.78981079449289e+04	1.53628491068580e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92414343226403e+02	8.49215924739838e-01	9.98523138256404e+01	2.10343908540847e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143528e+09	1.10631698148418e+09	8.04744482040405e-01	6.64161618777152e-01	-2.54725248051757e+01	-4.95590828466493e+01	1.48262599392361e+02	-3.78981066499202e+04	1.52937967167005e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92415638235121e+02	8.49215924739838e-01	9.92649707945360e+01	5.19141986226866e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143516e+09	1.10631698148418e+09	8.04744482040405e-01	1.10910891299919e+00	-2.47012491198046e+01	-4.94194020817300e+01	1.47843557097603e+02	-3.78981066268059e+04	1.52217583799840e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92415661349405e+02	8.49215924739838e-01	9.87958602750047e+01	5.88582779875448e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143516e+09	1.10631698148418e+09	8.04744482040405e-01	1.18360186901695e+00	-2.57374918676958e+01	-4.94252718943325e+01	1.47861166535410e+02	-3.78981029346632e+04	1.53286752440082e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92419353492078e+02	8.49215924739838e-01	9.71350219373799e+01	5.67583185405473e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143516e+09	1.10631698148418e+09	8.04744482040405e-01	2.83835057293733e+00	-2.60315573534093e+01	-4.94726703315321e+01	1.48003361847009e+02	-3.78981018578407e+04	1.52930020133380e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92420430314574e+02	8.49215924739838e-01	9.97890289593727e+01	2.44229416775720e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143516e+09	1.10631698148418e+09	8.04744482040405e-01	1.10998769256516e+00	-2.54208354371515e+01	-4.94818722556162e+01	1.48030967619261e+02	-3.78981012348706e+04	1.52538716361911e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92421053284743e+02	8.49215924739838e-01	9.90087547693740e+01	5.84095913108269e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143528e+09	1.10631698148418e+09	8.04744482040405e-01	2.20789782463183e+00	-2.54882764470262e+01	-4.94469878797593e+01	1.47926314491691e+02	-3.78981009672417e+04	1.52873869004864e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92421320913621e+02	8.49215924739838e-01	9.93211048663466e+01	2.23778837949697e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143528e+09	1.10631698148418e+09	8.04744482040405e-01	6.93234884117902e-01	-2.57605252460304e+01	-4.95311986470050e+01	1.48178946793428e+02	-3.78981006138938e+04	1.53132004949351e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92421674261517e+02	8.49215924739838e-01	9.96748503788459e+01	5.15739043306717e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143528e+09	1.10631698148418e+09	8.04744482040405e-01	6.94455059293333e-01	-2.51435541805349e+01	-4.95024910631291e+01	1.48092824041800e+02	-3.78980974926855e+04	1.53419796483884e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92424795469844e+02	8.49215924739838e-01	9.94149847879249e+01	5.18943174797921e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143528e+09	1.10631698148418e+09	8.04744482040405e-01	7.00815023835867e-01	-2.48619200074694e+01	-4.94354408866631e+01	1.47891673512402e+02	-3.78980959863887e+04	1.53594415638192e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92426301766587e+02	8.49215924739838e-01	9.96390404858574e+01	5.26169816590135e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143528e+09	1.10631698148418e+09	8.04744482040405e-01	6.53528105826930e-01	-2.55863008507625e+01	-4.95456739088507e+01	1.48222372578965e+02	-3.78980930561485e+04	1.53394269073178e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92429232006769e+02	8.49215924739838e-01	9.99615651568001e+01	5.32949991766027e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143516e+09	1.10631698148418e+09	8.04744482040405e-01	1.21053475103564e+00	-2.53958354349453e+01	-4.93582670403061e+01	1.47660151973331e+02	-3.78980921517556e+04	1.51312629450408e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92430136399686e+02	8.49215924739838e-01	9.95599195103721e+01	5.69826524335599e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143528e+09	1.10631698148418e+09	8.04744482040405e-01	6.52270275726969e-01	-2.53207429530395e+01	-4.94968500026397e+01	1.48075900860332e+02	-3.78980911713124e+04	1.54280669270078e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92431116842912e+02	8.49215924739838e-01	9.97294029455508e+01	5.36961055929394e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143516e+09	1.10631698148418e+09	8.04744482040405e-01	2.78603831600022e+00	-2.54287854024338e+01	-4.93753221485779e+01	1.47711317298146e+02	-3.78980878386925e+04	1.51831751936838e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92434449462831e+02	8.49215924739838e-01	9.96419173974362e+01	2.60949659490258e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143516e+09	1.10631698148418e+09	8.04744482040405e-01	2.76294523583351e+00	-2.42507987499175e+01	-4.95169453846854e+01	1.48136187006469e+02	-3.78980875791840e+04	1.52382304267187e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92434708971276e+02	8.49215924739838e-01	9.87102825780181e+01	2.68389925448160e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143516e+09	1.10631698148418e+09	8.04744482040405e-01	2.79320790383242e+00	-2.46391069164842e+01	-4.94611710564548e+01	1.47968864021777e+02	-3.78980873071590e+04	1.51091930204981e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.92434980996331e+02	8.49215924739838e-01	9.89701331908778e+01	2.58976383304632e+00	
