0 3.56191e-25 	 0
0.25 -3.56173e-25 	 -2.12142e-27
0.5 3.56121e-25 	 4.2431e-27
0.75 -3.56034e-25 	 -6.3653e-27
1 3.55912e-25 	 8.48829e-27
1.25 -3.55755e-25 	 -1.06123e-26
1.5 3.55564e-25 	 1.27377e-26
1.75 -3.55338e-25 	 -1.48645e-26
2 3.55078e-25 	 1.69932e-26
2.25 -3.54783e-25 	 -1.9124e-26
2.5 3.54454e-25 	 2.1257e-26
2.75 -3.54091e-25 	 -2.33926e-26
3 3.53694e-25 	 2.5531e-26
3.25 -3.53263e-25 	 -2.76723e-26
3.5 3.52799e-25 	 2.98169e-26
3.75 -3.52301e-25 	 -3.19649e-26
4 3.51771e-25 	 3.41165e-26
4.25 -3.51207e-25 	 -3.6272e-26
4.5 3.50611e-25 	 3.84315e-26
4.75 -3.49983e-25 	 -4.05952e-26
5 3.49322e-25 	 4.27633e-26
5.25 -3.4863e-25 	 -4.4936e-26
5.5 3.47906e-25 	 4.71134e-26
5.75 -3.47152e-25 	 -4.92957e-26
6 3.46366e-25 	 5.1483e-26
6.25 -3.4555e-25 	 -5.36754e-26
6.5 3.44704e-25 	 5.5873e-26
6.75 -3.43828e-25 	 -5.8076e-26
7 3.42922e-25 	 6.02844e-26
7.25 -3.41988e-25 	 -6.24983e-26
7.5 3.41025e-25 	 6.47178e-26
7.75 -3.40034e-25 	 -6.6943e-26
8 3.39015e-25 	 6.91738e-26
8.25 -3.37969e-25 	 -7.14104e-26
8.5 3.36896e-25 	 7.36526e-26
8.75 -3.35796e-25 	 -7.59006e-26
9 3.3467e-25 	 7.81543e-26
9.25 -3.33518e-25 	 -8.04137e-26
9.5 3.32341e-25 	 8.26788e-26
9.75 -3.3114e-25 	 -8.49495e-26
10 3.29914e-25 	 8.72257e-26
10.25 -3.28664e-25 	 -8.95074e-26
10.5 3.27391e-25 	 9.17944e-26
10.75 -3.26095e-25 	 -9.40868e-26
11 3.24776e-25 	 9.63842e-26
11.25 -3.23436e-25 	 -9.86867e-26
11.5 3.22074e-25 	 1.00994e-25
11.75 -3.20691e-25 	 -1.03306e-25
12 3.19287e-25 	 1.05623e-25
12.25 -3.17863e-25 	 -1.07943e-25
12.5 3.16419e-25 	 1.10268e-25
12.75 -3.14956e-25 	 -1.12597e-25
13 3.13475e-25 	 1.1493e-25
13.25 -3.11975e-25 	 -1.17266e-25
13.5 3.10457e-25 	 1.19605e-25
13.75 -3.08922e-25 	 -1.21947e-25
14 3.0737e-25 	 1.24292e-25
14.25 -3.05802e-25 	 -1.26639e-25
14.5 3.04217e-25 	 1.28988e-25
14.75 -3.02617e-25 	 -1.31339e-25
15 3.01002e-25 	 1.33691e-25
15.25 -2.99372e-25 	 -1.36045e-25
15.5 2.97728e-25 	 1.38399e-25
15.75 -2.96069e-25 	 -1.40753e-25
16 2.94397e-25 	 1.43107e-25
16.25 -2.92712e-25 	 -1.45461e-25
16.5 2.91014e-25 	 1.47814e-25
16.75 -2.89304e-25 	 -1.50166e-25
17 2.87582e-25 	 1.52516e-25
17.25 -2.85848e-25 	 -1.54864e-25
17.5 2.84102e-25 	 1.5721e-25
17.75 -2.82346e-25 	 -1.59552e-25
18 2.80579e-25 	 1.61892e-25
18.25 -2.78801e-25 	 -1.64228e-25
18.5 2.77014e-25 	 1.66559e-25
18.75 -2.75217e-25 	 -1.68886e-25
19 2.7341e-25 	 1.71207e-25
19.25 -2.71594e-25 	 -1.73523e-25
19.5 2.69769e-25 	 1.75833e-25
19.75 -2.67935e-25 	 -1.78137e-25
20 2.66093e-25 	 1.80433e-25
20.25 -2.64243e-25 	 -1.82722e-25
20.5 2.62385e-25 	 1.85003e-25
20.75 -2.60518e-25 	 -1.87275e-25
21 2.58644e-25 	 1.89539e-25
21.25 -2.56763e-25 	 -1.91793e-25
21.5 2.54875e-25 	 1.94037e-25
21.75 -2.52979e-25 	 -1.9627e-25
22 2.51076e-25 	 1.98493e-25
22.25 -2.49166e-25 	 -2.00704e-25
22.5 2.4725e-25 	 2.02904e-25
22.75 -2.45327e-25 	 -2.05091e-25
23 2.43397e-25 	 2.07265e-25
23.25 -2.41461e-25 	 -2.09427e-25
23.5 2.39519e-25 	 2.11574e-25
23.75 -2.3757e-25 	 -2.13707e-25
